Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.3079952895641327,-0.0859692767262458,0.3012434840202331,-0.1165122538805008,-0.2836752533912658,-0.154715210199356,-0.1056305840611457,-0.1045462265610694,0.2537376880645752,-0.1496122479438781,0.1271224319934845,-0.0990697741508483,-0.3380691707134247,-0.1235320195555687,-0.1046164706349372,0.2559745013713836,0.1135617345571518,-0.1719580143690109,-0.1401191502809524,-0.0701377242803573,0.2109272629022598,0.1885965019464492,-0.2182577103376388,-0.0099433586001396,0.0321971327066421,0.0741945505142211,-0.2151886969804763,0.1179375350475311,-0.1185114085674285,0.1211129873991012,-0.0863679200410842,0.2245592921972274
annealing,0.0595483221113681,-0.2332430481910705,-0.1437355577945709,0.3449785411357879,0.0896665155887603,-0.2497488558292389,-0.0852042958140373,-0.1481176912784576,-0.2186478823423385,-0.0335413143038749,0.377354621887207,0.120608203113079,0.0660018697381019,-0.2844927906990051,0.0994608774781227,-0.0734860450029373,0.0474737100303173,0.1112753376364708,-0.0580120421946048,0.2089674174785614,0.1979630291461944,-0.2871792316436767,0.0245886202901601,-0.1841958463191986,-0.1167159229516983,0.2312500178813934,0.1219743266701698,0.1324586868286132,0.1104690134525299,0.1896032691001892,-0.0756672918796539,-0.1582570672035217
breast-cancer-wisc,0.0430356822907924,0.3479301035404205,-0.1221567019820213,-0.2111574411392212,-0.0018255158793181,0.3100342154502868,0.1083232015371322,0.1443818658590316,0.098687082529068,0.2953262329101562,-0.3073420226573944,-0.0425051301717758,-0.026295555755496,0.1763364821672439,-0.002133386908099,-0.2133060544729232,-0.1565576642751693,-0.1204807981848716,-0.0895688310265541,-0.163985401391983,-0.1678894162178039,0.3174958825111389,0.0063225291669368,0.0489214695990085,0.0932974964380264,-0.2830442488193512,-0.1039302498102188,-0.2332527488470077,-0.1647922098636627,-0.0598271898925304,0.0973310694098472,0.136990338563919
breast-cancer-wisc-diag,-0.1980153173208236,0.3382626473903656,0.1204424649477005,-0.2676078379154205,0.0029542655684053,0.1042160391807556,-0.1172157898545265,-0.0854864344000816,0.3516769409179687,0.1552243083715438,-0.176947221159935,0.0081589259207248,-0.162848949432373,0.1221970692276954,0.1419453769922256,0.0353679880499839,-0.0242156293243169,-0.2057383507490158,-0.283255934715271,-0.0811724290251731,0.0397834330797195,0.4392000734806061,-0.0825913548469543,-0.0858984440565109,0.0286087561398744,-0.1655179858207702,-0.0753843635320663,-0.1751584112644195,0.0476846396923065,0.1177954152226448,0.1238828524947166,0.227684274315834
breast-cancer-wisc-prog,-0.0176638234406709,0.3857898116111755,-0.1099222674965858,-0.1129506304860115,0.2431353032588958,0.1174063682556152,-0.136680394411087,-0.1216077134013176,0.2062055766582489,0.2796515226364136,-0.1442180573940277,0.1112929210066795,0.0359544195234775,0.0965974330902099,0.2962274849414825,-0.1504881232976913,-0.1042795777320861,-0.1014765202999115,-0.2843094766139984,0.0475582592189312,0.001969306031242,0.3274128139019012,0.0385513454675674,-0.1965482085943222,-0.068523034453392,-0.1582212895154953,0.1190327033400535,-0.2463269680738449,0.1811667382717132,0.122630275785923,0.1945153474807739,0.0534402839839458
chess-krvkp,-0.1868571639060974,0.3112118244171142,0.1294051557779312,-0.3007152378559112,-0.0935689732432365,0.1623504757881164,-0.0330526046454906,0.0058294530026614,0.314678430557251,0.1464242041110992,-0.2255999594926834,-0.0463217943906784,-0.1897918879985809,0.1483724564313888,0.0328404791653156,0.0285834781825542,-0.0312500856816768,-0.2126996666193008,-0.2132705599069595,-0.1558942049741745,-0.0141215939074754,0.4271653592586517,-0.0963804870843887,0.0053423065692186,0.0892869606614112,-0.1987594962120056,-0.159980222582817,-0.1608750373125076,-0.0711423754692077,0.059713564813137,0.0823348388075828,0.2627395391464233
glass,0.162575677037239,-0.1696048974990844,-0.2333095073699951,0.3420583307743072,0.1892814040184021,-0.1690779775381088,-0.0443762578070163,-0.1010882034897804,-0.2766930758953094,0.02439746260643,0.2893577814102173,0.1459899991750717,0.1779687255620956,-0.207504540681839,0.131416380405426,-0.1556578874588012,0.0018838763935491,0.1619876474142074,-0.0067063905298709,0.2163098603487014,0.1043353378772735,-0.3142753839492798,0.0998742654919624,-0.1675440818071365,-0.119159422814846,0.1776236146688461,0.1912553161382675,0.0732500255107879,0.1502679884433746,0.1268085241317749,-0.0286648068577051,-0.224459558725357
heart-va,0.113241858780384,-0.1382712572813034,-0.1978817880153656,0.2656987607479095,0.2340186536312103,-0.1800399720668792,-0.1484251320362091,-0.1824666857719421,-0.1480218321084976,0.0232009850442409,0.2827609479427337,0.1521127372980117,0.1374627947807312,-0.1707145571708679,0.2004386931657791,-0.0709210783243179,0.0370922163128852,0.1708730012178421,-0.0474766716361045,0.2948791086673736,0.1174256727099418,-0.2187001854181289,0.1226492747664451,-0.1909303814172744,-0.1793778240680694,0.2284743189811706,0.212985098361969,0.0189132206141948,0.2599208950996399,0.1437116414308548,0.048436764627695,-0.2084779888391494
ionosphere,0.0682033970952034,0.3163626194000244,-0.1543873399496078,-0.2038566172122955,-0.015057748183608,0.3307629823684692,0.123931884765625,0.167170375585556,0.0694421753287315,0.3023466169834137,-0.3055871129035949,-0.0552325770258903,-0.0200126785784959,0.1823158860206604,-0.0266371089965105,-0.2192983776330948,-0.1535009443759918,-0.0922444239258766,-0.0503702498972415,-0.1500951647758484,-0.197148859500885,0.289964497089386,0.0314408838748931,0.0829205885529518,0.0911528915166854,-0.2593883872032165,-0.1202474981546402,-0.2419490814208984,-0.1822054088115692,-0.0805585011839866,0.0953709706664085,0.1284544765949249
letter,0.219478353857994,-0.1505945473909378,-0.2673303782939911,0.366943210363388,0.1602289676666259,-0.1102035865187645,0.0669417679309845,-0.0011342795332893,-0.3752263784408569,0.0460291169583797,0.2293096631765365,0.1325236111879348,0.2291947901248932,-0.1890750229358673,0.0675918757915496,-0.2424473166465759,-0.0463388040661811,0.1479067802429199,0.0423501394689083,0.1207020953297615,0.0495932586491107,-0.3660193383693695,0.0916105285286903,-0.1230654716491699,-0.0508323907852172,0.0898430868983268,0.1710524708032608,0.0905336067080497,0.0472234934568405,0.0787711963057518,-0.0777458325028419,-0.2304455786943435
musk-1,-0.1544687151908874,0.3309568464756012,0.0914298593997955,-0.2995339035987854,-0.0780935138463974,0.1949973106384277,-0.0094177965074777,0.0302181057631969,0.287575900554657,0.1774720996618271,-0.248656690120697,-0.0406806208193302,-0.1648336201906204,0.165563091635704,0.0316537916660308,-0.0109849236905574,-0.0475883297622203,-0.2007306218147277,-0.2025955319404602,-0.1607998311519622,-0.0422562696039676,0.4215417206287384,-0.0762852728366851,0.0140602905303239,0.0981398075819015,-0.2187065482139587,-0.156439334154129,-0.1807413101196289,-0.0795105025172233,0.0487950816750526,0.0900501832365989,0.2522728443145752
