Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.2425201684236526,-0.0016708259936422,0.0683243572711944,-0.0874450504779815,-0.1124173998832702,-0.1216632649302482,-0.2571898102760315,-0.216612696647644,0.3173731565475464,0.0714893713593483,0.1838869452476501,-0.0269288513809442,-0.3366086483001709,-0.110936053097248,0.0974917411804199,0.1872648149728775,0.0951073169708252,-0.0539814941585063,-0.2323856651782989,0.1856125444173813,0.2242855727672577,0.3222005069255829,-0.0672382414340972,-0.1035568118095398,-0.1131785884499549,0.2332972288131714,-0.1724979132413864,-0.0912218168377876,0.076055996119976,0.2137833684682846,0.1155082583427429,0.1946215480566024
annealing,0.0961804464459419,-0.237504631280899,-0.2203321456909179,0.2547153532505035,0.0860727578401565,-0.1941201984882354,-0.137582778930664,-0.1507258266210556,-0.1308127045631408,0.0391714423894882,0.3693933486938476,0.0791000053286552,-0.032420489937067,-0.2332358360290527,0.0894686803221702,-0.0343226045370101,0.0732021108269691,0.2269086092710495,-0.0210819113999605,0.3437287807464599,0.1824944764375686,-0.1499960273504257,0.1125836297869682,-0.1484324485063552,-0.1668330729007721,0.3535560369491577,0.0497631505131721,0.0279757175594568,0.1612956225872039,0.1744730919599533,0.0704197958111763,-0.1572528928518295
breast-cancer-wisc,-0.0025245293509215,0.2878444194793701,-0.0118500813841819,-0.1598532348871231,0.012449188157916,0.2018076330423355,0.1376526057720184,0.101028949022293,0.0550293736159801,0.1673518270254135,-0.3341617286205292,-0.0869586244225502,0.0751741677522659,0.1065425500273704,-0.0669798403978347,-0.1564973145723343,-0.1974391788244247,-0.2239747941493988,0.052883218973875,-0.2756342887878418,-0.2187414169311523,0.1520687937736511,-0.1297874450683593,0.1178019717335701,0.0584806911647319,-0.4000905454158783,-0.0057085151784121,-0.1197206228971481,-0.2874818444252014,-0.280502051115036,-0.0758784711360931,0.103020004928112
breast-cancer-wisc-diag,-0.0193581245839595,0.4072303175926208,-0.0358011312782764,-0.1365849673748016,0.0705510675907135,0.1836792975664138,0.0521704144775867,0.0366757698357105,0.1395946592092514,0.2536017298698425,-0.2708726227283478,-0.0080865314230322,0.0096371350809931,0.0662184432148933,0.0923730134963989,-0.2220831662416458,-0.2184372246265411,-0.2559933662414551,-0.1992057710886001,-0.2288856655359268,-0.0522788874804973,0.3200378715991974,-0.1250059008598327,-0.0967376753687858,0.048539824783802,-0.3849881589412689,0.0229429677128791,-0.1499588340520858,-0.1628104448318481,-0.0374733246862888,0.0381243228912353,0.1144020408391952
breast-cancer-wisc-prog,0.0193346068263053,0.3547046780586242,-0.0899109467864036,-0.0205577854067087,0.2265615314245224,0.1335950046777725,0.0052724569104611,-0.0524241887032985,0.0554822422564029,0.2397150993347168,-0.2558256387710571,0.0306502785533666,0.2096264064311981,0.0188061539083719,0.20477956533432,-0.2473613172769546,-0.2387022823095321,-0.2836554050445556,-0.1456134617328643,-0.2073404043912887,-0.1266122758388519,0.1301023215055465,-0.0967689603567123,-0.1028847396373748,-0.0571861676871776,-0.4129368960857391,0.2131890952587127,-0.1349921375513076,-0.1043846905231475,-0.1123982220888137,-0.052023597061634,0.0277200806885957
chess-krvkp,0.0078849596902728,0.3816850781440735,-0.0805950090289115,-0.2054434418678283,-0.0162532143294811,0.2488498538732528,0.0774786248803138,0.1053188666701316,0.1525899916887283,0.286721408367157,-0.2647767066955566,-0.038539320230484,-0.0969068706035614,0.1180415600538253,0.0035873774904757,-0.2062336802482605,-0.1802950501441955,-0.1555955559015274,-0.1605779230594635,-0.1648977547883987,-0.0649521201848983,0.3913879692554474,-0.0668191239237785,-0.0362458750605583,0.0846279338002204,-0.2926312685012817,-0.1087086573243141,-0.1994512379169464,-0.1781881004571914,-0.0229431204497814,0.1200901344418525,0.1390846967697143
glass,0.2116466760635376,-0.1886611580848693,-0.3006453216075897,0.2976130545139313,0.1572968959808349,-0.1209670677781105,-0.0390058532357215,-0.0651118159294128,-0.2582414150238037,0.0761368945240974,0.2941807210445404,0.1109284684062004,0.1031960099935531,-0.1879756897687912,0.0875857844948768,-0.1615563631057739,0.0150448931381106,0.2501856386661529,0.0249406993389129,0.2857518792152405,0.102410614490509,-0.2387474030256271,0.1569375842809677,-0.1414972990751266,-0.122516393661499,0.2523449659347534,0.1185580864548683,0.0257747303694486,0.1433282941579818,0.1293462514877319,0.0570425242185592,-0.2307720929384231
heart-va,0.1788120865821838,-0.1660769134759903,-0.2798455953598022,0.2740528583526611,0.21291483938694,-0.1255734264850616,-0.0932736471295356,-0.1207850351929664,-0.2103007286787033,0.0749906376004219,0.2709641456604004,0.1293495446443557,0.1431614607572555,-0.1608153134584427,0.1556877046823501,-0.1235669329762458,0.0311981420964002,0.2227846533060073,0.0065050697885453,0.3015988171100616,0.0763882473111152,-0.2356733232736587,0.1703836619853973,-0.1413710862398147,-0.1587347686290741,0.2451684772968292,0.1700115203857422,-0.0025620223022997,0.209510326385498,0.1247311532497406,0.0581270866096019,-0.2184462398290634
ionosphere,0.0132575714960694,0.2760325074195862,-0.0400992035865783,-0.1641080528497696,0.0080042593181133,0.2213132381439209,0.1369465291500091,0.1091406941413879,0.0493222698569297,0.1844606846570968,-0.3336237967014313,-0.0947678834199905,0.0705006495118141,0.1122455894947052,-0.0754593834280967,-0.1621133238077163,-0.1956933736801147,-0.2041672021150589,0.0682543888688087,-0.2561898827552795,-0.2360893487930297,0.1531530022621154,-0.1092170178890228,0.1333081275224685,0.0491251610219478,-0.3815746009349823,-0.0180119667202234,-0.1373929977416992,-0.2925730049610138,-0.2881352007389068,-0.0643304511904716,0.0997707322239875
letter,0.2605431079864502,-0.1734011620283126,-0.3204056322574615,0.3349853754043579,0.1331179738044738,-0.0723814442753791,0.0762389525771141,0.0293610207736492,-0.3695380389690399,0.083997443318367,0.2357310652732849,0.1087440475821495,0.1767467111349105,-0.1769238859415054,0.0324236340820789,-0.2504841089248657,-0.0286589991301298,0.2155711650848388,0.0645196139812469,0.1686155647039413,0.0489486269652843,-0.3185552060604095,0.1394251137971878,-0.1028847396373748,-0.0476345606148242,0.1454840749502182,0.1151488497853279,0.0625960230827331,0.0381914861500263,0.0913530141115188,-0.0195969119668006,-0.2358231246471405
