Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.3072189390659332,-0.0643382966518402,0.2199640572071075,-0.0700596943497657,-0.1912407130002975,-0.209159642457962,-0.2012328207492828,-0.2058136165142059,0.2892521619796753,-0.0725185424089431,0.1945807188749313,-0.0496958680450916,-0.3404017686843872,-0.1648805886507034,0.0028641331009566,0.2496843039989471,0.1038849726319313,-0.1269825100898742,-0.1793593764305114,0.0655856803059578,0.2514252066612243,0.233315110206604,-0.1780022829771042,-0.0694421902298927,-0.0634462609887123,0.1667130440473556,-0.1758450716733932,0.0350950434803962,-0.0244619585573673,0.1531073898077011,-0.0165391340851783,0.2109791934490203
annealing,0.0668822154402732,-0.2037554234266281,-0.1879504024982452,0.2768864333629608,0.1294653713703155,-0.2298676520586013,-0.1573188602924347,-0.1960841119289398,-0.1211525946855545,0.0271237362176179,0.3662237226963043,0.1040704771876335,0.0084102898836135,-0.2552127242088318,0.1339534670114517,-0.0349590592086315,0.0483335331082344,0.1759386956691742,-0.0473704747855663,0.3206433355808258,0.1890664845705032,-0.1682019233703613,0.0782206803560257,-0.176750510931015,-0.1856379806995391,0.3086230456829071,0.1063673943281173,0.0288011487573385,0.1763133853673935,0.1648879051208496,0.0363478548824787,-0.1526226103305816
breast-cancer-wisc,0.0393873490393161,0.2774279117584228,-0.1902142763137817,-0.2152405381202697,-0.0470129698514938,0.3437971174716949,0.0802980661392211,0.1479999423027038,0.0954403504729271,0.3332184851169586,-0.2761168777942657,-0.0613154247403144,-0.0601161383092403,0.201824352145195,-0.0239026863127946,-0.1659993380308151,-0.1073748916387558,-0.0583184249699115,-0.0347014255821704,-0.0734775215387344,-0.2168675810098648,0.3057046234607696,0.0726623013615608,0.1365993320941925,0.064598299562931,-0.1615924835205078,-0.1844380795955658,-0.2992507517337799,-0.1646023541688919,-0.0697758272290229,0.1197163015604019,0.1774506568908691
breast-cancer-wisc-diag,-0.194817915558815,0.3563873171806335,0.1266513019800186,-0.2399065047502517,-0.0383822098374366,0.1055978834629058,-0.0544480197131633,-0.0376638546586036,0.3080048859119415,0.1597266197204589,-0.1953323036432266,0.0009257022175006,-0.1623679995536804,0.1050426214933395,0.09877660125494,-0.0039237216114997,-0.0644889250397682,-0.2431280761957168,-0.2742082476615906,-0.1528824716806411,0.0471446812152862,0.4298750162124634,-0.129873976111412,-0.0737746357917785,0.0736951455473899,-0.2201173454523086,-0.1073159426450729,-0.1506700813770294,-0.0430485755205154,0.0963164791464805,0.0824331119656562,0.2480765432119369
breast-cancer-wisc-prog,-0.0002040730323642,0.440247118473053,-0.0838056802749633,-0.1129699349403381,0.1202993392944336,0.1811847239732742,0.0264073349535465,0.0238353982567787,0.1350853443145752,0.2925518751144409,-0.2351250797510147,0.0504416041076183,0.012120577506721,0.0887544304132461,0.1586099416017532,-0.243822231888771,-0.1970292329788208,-0.1932696998119354,-0.2552722990512848,-0.1500401049852371,-0.0148692969232797,0.3462747633457184,-0.0658109113574028,-0.146931454539299,0.0536478385329246,-0.3202381134033203,0.0263741221278905,-0.1952007859945297,-0.0538576766848564,0.0553291738033294,0.1111273691058158,0.1053585261106491
chess-krvkp,-0.2668696641921997,0.2583517134189605,0.1954164952039718,-0.2511923015117645,-0.0774935409426689,0.0235415175557136,-0.1399107426404953,-0.1140836104750633,0.3802618980407715,0.081520639359951,-0.113041341304779,-0.0232089813798666,-0.2371486574411392,0.065472774207592,0.0929710641503334,0.1265198290348053,0.0027934722602367,-0.2243896424770355,-0.2601466774940491,-0.0780311003327369,0.0961491838097572,0.4296745955944061,-0.1422012746334076,-0.0631630420684814,0.0175502095371484,-0.1028627008199691,-0.1277979910373687,-0.123103879392147,0.001664247829467,0.1050794124603271,0.0822303369641304,0.2635910511016845
glass,0.1936184465885162,-0.1171363070607185,-0.2917905449867248,0.2925781011581421,0.2358178049325943,-0.1203596368432045,-0.0740266293287277,-0.1134053468704223,-0.2262703627347946,0.0968882367014885,0.2544111013412475,0.1409463584423065,0.1637250334024429,-0.1703954339027404,0.1654151082038879,-0.1706207990646362,-0.0153195727616548,0.2036443799734115,-0.0104843601584434,0.276983767747879,0.0791985243558883,-0.2280859351158142,0.1502509713172912,-0.168057695031166,-0.1528043150901794,0.1973929852247238,0.1914577335119247,-0.0139454798772931,0.19378761947155,0.115166075527668,0.0561947859823703,-0.2265635579824447
heart-va,0.1379709243774414,-0.0989148691296577,-0.2424926608800888,0.2462336122989654,0.2788467109203338,-0.1364717185497284,-0.1471377909183502,-0.1830654442310333,-0.1435718387365341,0.0776311680674552,0.2340971678495407,0.1504241079092025,0.1760415583848953,-0.1411720812320709,0.2290823012590408,-0.098859392106533,0.0127373542636632,0.1730931401252746,-0.0328271128237247,0.300209492444992,0.0654865726828575,-0.2010724246501922,0.1533259153366089,-0.167250707745552,-0.1954009085893631,0.203543484210968,0.2328213304281234,-0.0393915213644504,0.2684759497642517,0.1099218502640724,0.0659405812621116,-0.2038552910089492
ionosphere,0.0303627010434865,0.2617766261100769,-0.1881755888462066,-0.2213083803653717,-0.0606380961835384,0.3479456603527069,0.0763487890362739,0.1494894176721573,0.0981085747480392,0.3297138810157776,-0.272163838148117,-0.0635646656155586,-0.0666379109025001,0.2112893164157867,-0.0278110858052968,-0.1484826654195785,-0.0902438312768936,-0.0516365766525268,-0.0284367036074399,-0.0652891546487808,-0.2245553731918335,0.3005582094192505,0.084039606153965,0.1550437808036804,0.0671578869223594,-0.1408065408468246,-0.2009187489748001,-0.3044177591800689,-0.1593263745307922,-0.0636844709515571,0.1180330514907836,0.1907851845026016
letter,0.2383969873189926,-0.1100162863731384,-0.306440144777298,0.3355304598808288,0.2171942740678787,-0.0778414830565452,0.0401185601949691,-0.0251674074679613,-0.3436360359191894,0.0970209017395973,0.1953314393758773,0.1394656747579574,0.2525574862957001,-0.1619545668363571,0.1139892116189003,-0.2547318637371063,-0.0568439625203609,0.1614338457584381,0.0365098267793655,0.1539638936519622,0.0179463233798742,-0.3276864290237427,0.1298402696847915,-0.1221045553684234,-0.0817387253046035,0.0856624767184257,0.1988384425640106,0.0292700119316577,0.0892070084810257,0.0685260519385337,-0.0364161916077137,-0.2321857064962387
