Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.0550628565251827,0.3066417276859283,-0.0623261965811252,-0.2558833658695221,-0.0788945704698562,0.2578788697719574,0.0019536768086254,0.0543608553707599,0.2357611954212188,0.2868415117263794,-0.1953795254230499,-0.0710402503609657,-0.1944285780191421,0.0950820297002792,0.0276252534240484,-0.1238386482000351,-0.0983884185552597,-0.1538074314594268,-0.2326302975416183,-0.0969861075282096,-0.0318119265139102,0.4586974382400512,-0.0204125884920358,-0.0421763844788074,0.0614692158997058,-0.1831172704696655,-0.1659466028213501,-0.2314815521240234,-0.1141470968723297,0.0937541723251342,0.1364690959453582,0.2110048681497573
annealing,0.1327524781227111,-0.1258849203586578,-0.2320427745580673,0.1111587733030319,0.1420571058988571,-0.1073276326060295,-0.1861865520477295,-0.1740223467350006,-0.0059896884486079,0.1008534431457519,0.3118028938770294,0.0481253676116466,-0.0899941548705101,-0.2227628231048584,0.1255740225315094,-0.095377117395401,0.0307520236819982,0.1974536776542663,-0.1514204740524292,0.3552683293819427,0.2200742661952972,0.0434532202780246,0.0908602923154831,-0.2863284349441528,-0.1935410499572754,0.2554221451282501,0.1084786206483841,-0.0089753484353423,0.209898754954338,0.2271758913993835,0.1799065619707107,-0.1978166699409485
breast-cancer-wisc,-0.1076809540390968,-0.0794520750641822,0.2660926878452301,-0.1648641973733902,-0.2197308838367462,0.0032162382267415,0.1229070201516151,0.1900652647018432,0.0448352806270122,-0.2623599171638489,-0.1442582160234451,-0.0354578979313373,-0.0809632316231727,0.3011172115802765,-0.2465725094079971,0.3114896714687347,0.167996272444725,0.1427524983882904,0.289554089307785,-0.0682086944580078,-0.1206399351358413,-0.0587821938097476,0.0504408329725265,0.3469756245613098,0.1949539333581924,0.1267241686582565,-0.2462808340787887,0.0443253256380558,0.0139502752572298,-0.1710177958011627,0.0197464097291231,0.1098420768976211
breast-cancer-wisc-diag,-0.1318016201257705,0.0768795385956764,0.1968374401330948,-0.1342009603977203,-0.1781807839870453,0.0714841857552528,0.1986496448516845,0.1977767050266266,0.0071532293222844,-0.1106962189078331,-0.2587614059448242,-0.0552026182413101,0.0081850895658135,0.2697993814945221,-0.2125293910503387,0.1697835922241211,0.0296571347862482,-0.0266774892807006,0.2696923613548279,-0.2082030922174453,-0.2211534678936004,-0.0357416830956935,-0.0368691459298133,0.3842672109603882,0.2188818454742431,-0.0814139544963836,-0.2262937873601913,-0.0493740439414978,-0.1509466022253036,-0.2770055532455444,-0.092911809682846,0.2053034007549286
breast-cancer-wisc-prog,-0.3068661391735077,0.1518068164587021,0.4257800579071045,0.0625665709376335,0.0146612199023365,-0.2297237366437912,0.0682221874594688,-0.0356257408857345,0.0298681948333978,-0.2724713981151581,-0.1562240719795227,0.1099395900964737,0.1683692783117294,0.1407065838575363,0.0555004812777042,0.2383791208267212,0.0339589640498161,-0.2328083515167236,0.0562548488378524,-0.2861534059047699,-0.0074756778776645,-0.157601922750473,-0.2120584845542907,0.1305844038724899,0.17743581533432,-0.1860096305608749,0.0474038161337375,0.1235139071941375,0.0443679876625537,-0.1426292359828949,-0.2299164831638336,0.1814404278993606
chess-krvkp,0.0160582400858402,0.0138018149882555,-0.0449425727128982,-0.1696525961160659,-0.1966850459575653,0.2327992171049118,0.1805203109979629,0.243601381778717,-0.0144424689933657,0.0579166188836097,-0.2269140630960464,-0.1197192296385765,-0.0530121885240078,0.2487030178308487,-0.2408143728971481,0.0558311305940151,0.0063258656300604,0.0867724791169166,0.2818119525909424,-0.0733959600329399,-0.2878234684467315,0.0354869365692138,0.0986847579479217,0.3922486901283264,0.1381502598524093,0.0174329187721014,-0.2817342579364776,-0.1655835807323455,-0.1928461194038391,-0.2471569776535034,0.0140333464369177,0.1550932824611663
glass,0.23177470266819,-0.2525751888751983,-0.2319604754447937,0.3051355183124542,0.0529255382716655,-0.1369572728872299,0.0698622316122055,0.0129015296697616,-0.3377032577991485,-0.0080223372206091,0.3115145266056061,0.037131629884243,0.0733133554458618,-0.2902431786060333,-0.0547175258398056,-0.2268460690975189,-0.0232004523277282,0.1736520379781723,0.0233409982174634,0.1350919306278228,0.1654318273067474,-0.2918860018253326,0.0124384369701147,-0.1849292367696762,-0.0469448193907737,0.124610885977745,0.1078634783625602,0.1908898800611496,-0.0328507758677005,0.1178590655326843,-0.0614059679210186,-0.2672415375709533
heart-va,0.2215821146965026,-0.2458481937646865,-0.2300343811511993,0.2991870939731598,0.0949184149503707,-0.1512314081192016,0.0263009872287511,-0.0298765711486339,-0.3093838095664978,-0.0083734672516584,0.3172966837882995,0.056189514696598,0.0891308337450027,-0.2841885685920715,-0.0090664867311716,-0.205295518040657,-0.0112955924123525,0.1769038289785385,0.0081105278804898,0.170024573802948,0.1659673303365707,-0.2872072756290436,0.0280251894146204,-0.2017881572246551,-0.0800023451447486,0.1412524878978729,0.1435904055833816,0.1748655289411544,0.0232349634170532,0.1258090138435363,-0.0440511181950569,-0.276074081659317
ionosphere,-0.0885802805423736,-0.0875530764460563,0.2254789173603058,-0.1678173243999481,-0.2254909723997116,0.0288716815412044,0.1251668483018875,0.1998898684978485,0.0382241830229759,-0.2321143448352813,-0.141672670841217,-0.047449305653572,-0.0893624201416969,0.3004770278930664,-0.2546030282974243,0.2951464056968689,0.1631077229976654,0.1609526872634887,0.3000811338424682,-0.0471929982304573,-0.1381055563688278,-0.0509497709572315,0.0708248615264892,0.3604174256324768,0.1864741444587707,0.1446184664964676,-0.2626486122608185,0.0190359726548194,0.0021166012156754,-0.1752095520496368,0.0325369499623775,0.110219269990921
letter,0.2187837362289428,-0.1979369223117828,-0.1907447725534439,0.3272799551486969,0.0806092023849487,-0.10313730686903,0.1482642441987991,0.0596799477934837,-0.4100891649723053,-0.0265045911073684,0.1931382864713668,0.066083014011383,0.2190621495246887,-0.224938303232193,-0.0422490946948528,-0.255566269159317,-0.0562541857361793,0.0786107331514358,0.0720142871141433,-0.0134340720251202,0.055496409535408,-0.3991157710552215,-0.0093514062464237,-0.103740245103836,0.0086848093196749,-0.0206275414675474,0.1561935245990753,0.2050704956054687,-0.0901897326111793,0.0342802554368972,-0.1763948053121566,-0.235034167766571
