Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.2632067799568176,-0.183038905262947,0.2328462451696396,-0.0890793800354003,-0.2918222844600677,-0.1858053356409073,-0.133563220500946,-0.1188693866133689,0.228865161538124,-0.1535224020481109,0.1977023035287857,-0.1135384961962699,-0.37685626745224,-0.1467015445232391,-0.14427550137043,0.2941796779632568,0.1344435662031173,-0.0487079881131649,-0.0343248173594474,0.0577794685959816,0.2016075402498245,0.1593461632728576,-0.1621147543191909,0.0398587547242641,-0.0304306428879499,0.2182165533304214,-0.2491466552019119,0.0923008993268013,-0.1024462655186653,0.0591176263988018,-0.0367505885660648,0.176746055483818
annealing,0.0927729979157447,-0.1966709941625595,-0.1896206438541412,0.1612442135810852,0.1434317231178283,-0.1634939014911651,-0.1978116184473037,-0.187923714518547,-0.0393494814634323,0.0194299630820751,0.3146738409996032,0.0809277147054672,-0.0313446074724197,-0.1553888916969299,0.12118960916996,0.0317514352500438,0.0893107578158378,0.2609862685203552,0.0030677635222673,0.3985345363616943,0.1326940208673477,-0.0910993739962577,0.1538749188184738,-0.130488634109497,-0.2085954695940017,0.3643025457859039,0.0899413451552391,-0.0293416250497102,0.2578875124454498,0.1189243346452713,0.148137092590332,-0.1771409064531326
breast-cancer-wisc,0.0633135735988617,0.3510964512825012,-0.1080289632081985,-0.1847876161336898,0.0279055535793304,0.2736154794692993,0.1016766726970672,0.1207796111702919,0.1016043499112129,0.2657414972782135,-0.3180998861789703,-0.0676528289914131,-0.0050512007437646,0.1276994943618774,-0.0166982058435678,-0.2212107330560684,-0.2255457788705825,-0.153966799378395,-0.0518304966390132,-0.1850874871015548,-0.1636006236076355,0.3032514452934265,-0.0563483163714408,0.0196453146636486,0.0409862995147705,-0.3370569348335266,-0.037109725177288,-0.1984645426273346,-0.2156529575586319,-0.1604259610176086,0.0760687962174415,0.0787017047405242
breast-cancer-wisc-diag,-0.0339302755892276,0.4022234678268432,-0.0336256958544254,-0.2054643630981445,0.0070858746767044,0.2320175468921661,0.0430610552430152,0.0744200721383094,0.1905193477869033,0.2605627477169037,-0.2768149673938751,-0.0139909936115145,-0.0758932754397392,0.1427868157625198,0.0643277615308761,-0.1651229858398437,-0.1675309687852859,-0.187909185886383,-0.2008632719516754,-0.1729079782962799,-0.056759588420391,0.3967159986495971,-0.0661830902099609,-0.0535461604595184,0.0823345556855201,-0.2913806736469269,-0.0793846547603607,-0.202870488166809,-0.1154139786958694,0.0101128136739134,0.1168582215905189,0.1618287861347198
breast-cancer-wisc-prog,0.0302471816539764,0.3208931386470794,-0.0234706234186887,-0.0758280828595161,0.1256147474050521,0.1624924838542938,0.0836463943123817,0.0358259081840515,0.0519307926297187,0.1655896455049514,-0.3129917681217193,-0.0495627708733081,0.1550994962453842,0.04252540320158,0.0603127963840961,-0.2120409458875656,-0.2647485435009002,-0.2786921858787536,-0.0396486669778823,-0.2800251245498657,-0.1662149876356125,0.1364582628011703,-0.1434103846549987,-0.0232244655489921,-0.0127133643254637,-0.4490116238594055,0.1479973345994949,-0.0924093425273895,-0.2182588279247284,-0.2297656536102295,-0.0772354155778884,0.0252378601580858
chess-krvkp,-0.2372306585311889,0.2363627851009369,0.1466576606035232,-0.2777260541915893,-0.0479396805167198,0.0465765558183193,-0.1904320120811462,-0.135850727558136,0.4104825556278229,0.1006824076175689,-0.1018552854657173,-0.0245927236974239,-0.2498859465122223,0.0963521599769592,0.1126447170972824,0.1546736657619476,0.0201657880097627,-0.1521694809198379,-0.2343075275421142,0.0182861629873514,0.069821111857891,0.4487941265106201,-0.0764192342758178,-0.0510282143950462,-0.0339444614946842,-0.0223564412444829,-0.1228115782141685,-0.1738636344671249,0.072667509317398,0.0929466485977172,0.1534559875726699,0.2326194643974304
glass,0.1589022874832153,-0.1684057265520095,-0.2483341097831726,0.1943533420562744,0.1901536732912063,-0.1250394731760025,-0.1505519896745681,-0.1473399549722671,-0.1112181916832923,0.0532088689506053,0.2827977836132049,0.1027283743023872,0.0441673174500465,-0.1371561139822006,0.13273486495018,-0.0464604906737804,0.0563306473195552,0.2763513028621673,0.0173950958997011,0.3781313002109527,0.0951776951551437,-0.1373460441827774,0.1836742609739303,-0.136784091591835,-0.1908331364393234,0.317239761352539,0.130161240696907,-0.037458162754774,0.2557166218757629,0.107620745897293,0.146147534251213,-0.2181207835674286
heart-va,0.1202518939971923,-0.0571470409631729,-0.2298490554094314,0.1302715241909027,0.2970676720142364,-0.0759592205286026,-0.21066714823246,-0.205417051911354,-0.0264866277575492,0.096339613199234,0.1736230999231338,0.1307040452957153,0.1340586692094802,-0.0533314384520053,0.2557952105998993,-0.0312308240681886,0.0414906367659568,0.1977181881666183,-0.0316619910299778,0.3553941547870636,0.0179394651204347,-0.091582752764225,0.2032019793987274,-0.1376327127218246,-0.2281050384044647,0.2319573611021042,0.2203703075647354,-0.1172932088375091,0.3410627245903015,0.0855468437075614,0.1575310230255127,-0.1837479770183563
ionosphere,0.0609466508030891,0.3563820421695709,-0.1151395738124847,-0.1976803541183471,0.0137679167091846,0.2814249992370605,0.096662200987339,0.1266190707683563,0.114862136542797,0.2780410051345825,-0.3083376586437225,-0.0632630139589309,-0.0352574847638607,0.1379585415124893,-0.0184674374759197,-0.2171310186386108,-0.2128705531358719,-0.1343525201082229,-0.0684931278228759,-0.1645049154758453,-0.1483746469020843,0.3333060145378113,-0.0428071580827236,0.0147813474759459,0.0507622472941875,-0.3102924823760986,-0.0659055560827255,-0.2121451497077942,-0.2009472399950027,-0.1302460134029388,0.1043351516127586,0.0901478752493858
letter,0.2926394045352936,-0.1641366332769394,-0.3372042775154114,0.2990030646324157,0.1318433880805969,-0.0421305410563945,0.078695110976696,0.0481750220060348,-0.3556247055530548,0.0879431366920471,0.224527508020401,0.0976661294698715,0.1483172476291656,-0.1509001553058624,0.0046134321019053,-0.2494620084762573,-0.0323906615376472,0.2669728994369507,0.0950896888971328,0.2028334289789199,0.0321339704096317,-0.2838597595691681,0.1655822396278381,-0.0901247560977935,-0.0508519597351551,0.1647796481847763,0.098881110548973,0.0361158773303031,0.0500013083219528,0.0614695399999618,0.0350415259599685,-0.2597731649875641
musk-1,-0.1919914782047271,0.3176940381526947,0.1070321053266525,-0.2821131348609924,-0.0370378457009792,0.1172189712524414,-0.1163729280233383,-0.0670636594295501,0.3637919127941131,0.1590795367956161,-0.1768354922533035,-0.0141339553520083,-0.205093652009964,0.1323299407958984,0.1044632792472839,0.0587407425045967,-0.0330158807337284,-0.1798620671033859,-0.2475765347480774,-0.057977944612503,0.030607720836997,0.4623027145862579,-0.0770992338657379,-0.0511956065893173,0.0210745669901371,-0.1241499036550521,-0.1234525591135025,-0.1934045851230621,0.0194173716008663,0.0843960866332054,0.1478566080331802,0.2361529469490051
page-blocks,0.1301647722721099,-0.1263836622238159,-0.2320976704359054,0.1529595851898193,0.2147941887378692,-0.1126769036054611,-0.1919016242027282,-0.1781753152608871,-0.0473489612340927,0.0689345747232437,0.2551910579204559,0.1073348894715309,0.0369362197816371,-0.1064318269491195,0.1758591383695602,-0.0198445953428745,0.0605979040265083,0.2572142481803894,-0.0151636395603418,0.3917801082134247,0.0887398272752761,-0.081588864326477,0.1895995438098907,-0.1459408551454544,-0.2095651924610138,0.3128321170806885,0.1415770351886749,-0.0750487074255943,0.2990347743034363,0.1157633736729621,0.1763667613267898,-0.1950546950101852
pittsburg-bridges-MATERIAL,-0.2431698441505432,0.077665090560913,0.3264066874980926,0.1011479571461677,0.1229906380176544,-0.218654990196228,0.0592585243284702,-0.0801185369491577,-0.0255851242691278,-0.2515261173248291,-0.1441154032945633,0.042718332260847,0.2937213182449341,0.1047484055161476,0.0841181725263595,0.2200122475624084,0.0112454760819673,-0.1989165544509887,0.172077015042305,-0.2061007469892501,-0.1203935742378234,-0.2893899381160736,-0.1731797009706497,0.1691908985376358,0.0999606475234031,-0.1636088788509369,0.1729749888181686,0.0843588486313819,0.0875581875443458,-0.2709685564041137,-0.2670578360557556,0.1054040715098381
pittsburg-bridges-SPAN,-0.2034389823675155,0.1356961578130722,0.2680091559886932,0.0892800167202949,0.1596607118844986,-0.1542697250843048,0.0604707635939121,-0.0764665976166725,-0.0191994551569223,-0.1772680282592773,-0.2019509226083755,0.0268187262117862,0.3258831799030304,0.0965212807059288,0.1100163087248802,0.140860840678215,-0.0581854246556758,-0.2504798471927643,0.1496583372354507,-0.2438656985759735,-0.1640460938215255,-0.2483159005641937,-0.1789383441209793,0.1476311832666397,0.0632497295737266,-0.2520569562911987,0.2139091789722442,0.0459516271948814,0.03064551576972,-0.3060974776744842,-0.2682213187217712,0.0921311452984809
pittsburg-bridges-TYPE,0.0341284871101379,-0.206740990281105,-0.0007438004831783,0.1530917286872863,-0.3269831836223602,-0.0561867170035839,0.2497762888669967,0.2033017426729202,-0.2540203332901001,-0.072349689900875,0.1472960263490677,-0.0897783637046814,-0.1478876173496246,-0.1932932585477829,-0.3309979736804962,-0.098712608218193,-0.0190343763679265,0.0055605778470635,0.1155426353216171,-0.168844923377037,0.0950684398412704,-0.1541432589292526,-0.1376759111881256,0.0891914814710617,0.1748732626438141,0.0066795158199965,-0.251397967338562,0.2110406905412674,-0.3990480899810791,-0.0050161024555563,-0.2001877725124359,0.0338098965585231
ringnorm,0.2468386739492416,-0.248560294508934,0.0215517748147249,-0.2256626337766647,-0.1015738993883133,0.1813402473926544,0.0837234631180763,0.2327692657709121,-0.05801672488451,-0.2241679280996322,-0.0634557157754898,-0.0788123235106468,-0.0590131692588329,0.2378524094820022,-0.2529367208480835,0.1313893646001815,0.1621410995721817,0.3613159954547882,0.2569486200809479,0.1289806514978408,-0.1257031559944152,-0.0601354874670505,0.2613122761249542,0.1315028667449951,0.0455966331064701,0.1902905851602554,-0.060580551624298,0.100575678050518,0.1430802345275879,-0.0574421770870685,0.2028036713600158,-0.234281301498413
seeds,-0.2637308835983276,0.0829107016324997,0.4225035905838012,0.0191236492246389,0.0183545798063278,-0.2108230739831924,0.0970529019832611,-0.0212503802031278,0.0230438467115163,-0.3132812082767486,-0.1545877307653427,0.0167164932936429,0.178304985165596,0.1193616911768913,-0.0043162079527974,0.2504655718803406,0.0318618789315223,-0.2031184285879135,0.1336326152086258,-0.2656931281089782,-0.0490417666733264,-0.1970898360013961,-0.2180035412311554,0.1447633653879165,0.1733098775148391,-0.1848271787166595,0.0913148373365402,0.1509992480278015,0.0460189208388328,-0.2186403423547744,-0.2391523420810699,0.1244674175977706
