Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.1627806276082992,0.2356502264738083,-0.0062840403988957,-0.175184279680252,0.0572544857859611,0.0418200641870498,-0.2444525212049484,-0.1916666477918625,0.3528504073619842,0.2067993730306625,-0.0168756525963544,0.0206790659576654,-0.1983425021171569,0.0249580536037683,0.219507411122322,0.0548276603221893,-0.0095945252105593,-0.1052102297544479,-0.2996700406074524,0.1338036060333252,0.0977221876382827,0.4255616366863251,-0.0058172745630145,-0.146026998758316,-0.1201832517981529,0.0392570979893207,-0.0506814569234848,-0.2362167984247207,0.1456925719976425,0.1763016432523727,0.1990874856710434,0.1715074032545089
annealing,0.0751154720783233,-0.0154247321188449,-0.2371413856744766,0.1209177449345588,0.2306940853595733,-0.0822910740971565,-0.2398071140050888,-0.221555471420288,0.0387503989040851,0.1619748473167419,0.2213405519723892,0.1115621477365493,0.0054120440036058,-0.1162568107247352,0.255200982093811,-0.0542632043361663,0.0153808910399675,0.1557663232088089,-0.1471515297889709,0.3643545508384704,0.1158745288848877,0.0471981316804885,0.1527599543333053,-0.2106761336326599,-0.2330055385828018,0.2500267922878265,0.1376337707042694,-0.1428316682577133,0.2885468602180481,0.1810961067676544,0.1924484968185424,-0.1198418363928794
breast-cancer-wisc,-0.0461494587361812,-0.0407108590006828,0.0019366079941391,-0.0248558726161718,-0.0848430320620536,0.0786764994263649,0.1759581863880157,0.1385809481143951,-0.1245924457907676,-0.0240473076701164,-0.1893167346715927,-0.095232181251049,0.1283930242061615,0.1679040342569351,-0.199674978852272,0.0948523506522178,-0.002338120015338,0.019458333030343,0.3903395533561706,-0.0908469036221504,-0.3300469219684601,-0.2056600749492645,-0.0017478663939982,0.4314198493957519,0.0909882187843322,-0.02919259108603,-0.1355369389057159,-0.1007740497589111,-0.1867816001176834,-0.403877854347229,-0.1658812016248703,0.1262872666120529
breast-cancer-wisc-diag,0.1061841025948524,0.1450055092573166,-0.1654028892517089,-0.0590291023254394,0.0326495543122291,0.2378748208284378,0.1621611714363098,0.1331588178873062,-0.0978762283921241,0.1944757252931594,-0.284081757068634,-0.0997319146990776,0.1628772914409637,0.0792151167988777,-0.0974153131246566,-0.1966481208801269,-0.200839027762413,-0.1168979555368423,0.1913622766733169,-0.1839050650596618,-0.3249925076961517,-0.0184384770691394,-0.0247976351529359,0.212534949183464,-0.0078362748026847,-0.293146938085556,0.0077393786050379,-0.1549095809459686,-0.3056050539016723,-0.3503354489803314,-0.112723559141159,0.032964289188385
breast-cancer-wisc-prog,-0.102292463183403,0.2293071895837783,0.136911928653717,0.00677942764014,0.0878520980477333,0.0080648912116885,0.1319319158792495,0.0158561710268259,-0.0295284334570169,-0.0036273661535233,-0.2776414752006531,-0.0144638288766145,0.2387432754039764,0.0457282327115535,0.0162245463579893,-0.06646379083395,-0.1770630478858947,-0.3086370229721069,0.0765053108334541,-0.3438969254493713,-0.1787589341402053,-0.0835164934396743,-0.2166926264762878,0.1116638258099556,0.0660906210541725,-0.4173774719238281,0.1309782564640045,0.0049965637736022,-0.2076195925474167,-0.3003627955913543,-0.2513033449649811,0.0972835570573806
chess-krvkp,0.1689959317445755,0.1327106654644012,-0.2675729095935821,-0.0739737823605537,0.0284985806792974,0.3016954958438873,0.1370920687913894,0.145417645573616,-0.0926930382847786,0.2733672857284546,-0.2559709250926971,-0.1079495474696159,0.11557537317276,0.0728028565645217,-0.0892494320869445,-0.2469931840896606,-0.2035503387451172,-0.0582346208393573,0.1587531119585037,-0.1086943224072456,-0.3214032649993896,0.0433688722550869,0.04411356523633,0.1820265054702758,-0.0440539717674255,-0.2348103523254394,-0.0207911469042301,-0.2078115493059158,-0.2953666746616363,-0.2923748791217804,-0.0354641638696193,0.0092050228267908
glass,0.1306801885366439,-0.0539100840687751,-0.2629022002220154,0.1988916099071502,0.2891183793544769,-0.0910942628979682,-0.184951826930046,-0.1997717320919037,-0.0854543149471283,0.130915954709053,0.2081885635852813,0.1427226662635803,0.1483726948499679,-0.1216236278414726,0.2625408768653869,-0.1041882112622261,0.0032165895681828,0.1549503058195114,-0.0819788202643394,0.3185150623321533,0.0561796315014362,-0.1189121976494789,0.1688358783721923,-0.1845536679029464,-0.2231128513813018,0.1967682540416717,0.2240421175956726,-0.0929245501756668,0.2817912399768829,0.1321198940277099,0.1086786761879921,-0.180388256907463
heart-va,0.0688650980591774,0.0611792802810668,-0.2001675218343734,0.161757230758667,0.3832144439220428,-0.0521684624254703,-0.2126767039299011,-0.2510163486003876,-0.0189435482025146,0.1418395787477493,0.0498223640024662,0.1371772289276123,0.2852286994457245,-0.0691055580973625,0.3642262816429138,-0.0981559306383133,-0.0646731033921241,-0.0208973549306392,-0.0943892374634742,0.1870458871126175,-0.0568218752741813,-0.1182673051953315,0.1105814576148986,-0.1561153829097747,-0.2631654143333435,0.0092082396149635,0.3486462831497192,-0.1297335177659988,0.2612477838993072,0.0174882523715496,0.0212914925068616,-0.1348958760499954
ionosphere,-0.0366980284452438,-0.0618182495236396,-0.0163539294153451,-0.024139154702425,-0.0925421714782714,0.0841435194015502,0.1697518080472946,0.141572818160057,-0.1283176392316818,-0.0194305814802646,-0.1733459532260894,-0.0978201329708099,0.1161263734102249,0.1701881736516952,-0.2053775191307068,0.1011182442307472,0.0107387583702802,0.0468351207673549,0.3992951512336731,-0.0622183568775653,-0.3313167989253998,-0.207447201013565,0.0199603755027055,0.4392796754837036,0.0849421545863151,0.0063634952530264,-0.1500617563724517,-0.1096094399690628,-0.1762299239635467,-0.3949288129806518,-0.1503647863864898,0.1222850158810615
letter,0.2411025166511535,-0.0810203775763511,-0.3450253903865814,0.3027116358280182,0.2395075857639312,-0.0443583354353904,-0.0142269060015678,-0.056004598736763,-0.2892910838127136,0.1541373878717422,0.1964106559753418,0.1374060958623886,0.221053197979927,-0.1556534171104431,0.1575430929660797,-0.2592157423496246,-0.0605255961418151,0.1668797880411148,-0.0134505182504653,0.2072990238666534,0.0208047814667224,-0.2512112259864807,0.1593590676784515,-0.1524245738983154,-0.127580776810646,0.1107825338840484,0.1973166018724441,-0.0276605114340782,0.124125488102436,0.101715974509716,0.0216425824910402,-0.2250397801399231
