Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.0619843043386936,0.3000957071781158,-0.0259895175695419,-0.239354208111763,-0.1221254542469978,0.2724921703338623,0.0826860815286636,0.1188430860638618,0.1738025099039077,0.2524621784687042,-0.2499431073665619,-0.0831331610679626,-0.1429413408041,0.1264274716377258,-0.0266570635139942,-0.1247554793953895,-0.1090675219893455,-0.1893039494752884,-0.1653537899255752,-0.1951146274805069,-0.0898291319608688,0.380014032125473,-0.0418240651488304,0.0405723080039024,0.1245774999260902,-0.2428836226463318,-0.1895028054714203,-0.2028150856494903,-0.1952079981565475,0.0302224103361368,0.0585502609610557,0.2428291290998459
annealing,-0.0341715589165687,0.113599419593811,-0.0873447358608245,-0.123410627245903,0.1543135195970535,-0.0246090032160282,-0.2618050575256347,-0.2294857650995254,0.2515733540058136,0.1621307879686355,0.1256846487522125,0.0730726793408393,-0.1490636318922042,-0.0467214211821556,0.2212027162313461,0.0109493983909487,0.057669710367918,0.0624368116259574,-0.2797303199768066,0.2844900786876678,0.1686358302831649,0.2993994057178497,0.0774405300617218,-0.2516354918479919,-0.1519366800785064,0.1383262872695922,0.06044502556324,-0.1512482315301895,0.2883003950119018,0.2454637140035629,0.2594268321990967,-0.0074468166567385
breast-cancer-wisc,0.0130937295034527,-0.1532124280929565,0.176083043217659,-0.0550644285976886,-0.0693008080124855,0.0383681505918502,0.0730948522686958,0.1550500690937042,-0.0431804098188877,-0.287841260433197,-0.1844004988670349,-0.0288136843591928,0.1303445100784301,0.3125065863132477,-0.1352897584438324,0.2971624732017517,0.1109972298145294,0.1580265760421753,0.3874312341213226,-0.0402641370892524,-0.250697374343872,-0.237863078713417,0.1394178569316864,0.3617609143257141,0.0407138876616954,0.1271997541189193,-0.0515440590679645,0.0336078964173793,0.07956363260746,-0.2783507406711578,-0.0249441172927618,-0.0322590954601764
breast-cancer-wisc-diag,-0.0406500026583671,0.0112752979621291,0.0895363017916679,-0.0102076586335897,-0.0580962114036083,0.0841709300875663,0.1664979308843612,0.160909429192543,-0.0872371345758438,-0.1032633855938911,-0.2645417749881744,-0.0545392148196697,0.1790870577096939,0.2513599991798401,-0.1241318061947822,0.1473733633756637,-0.0283058676868677,-0.0101503869518637,0.3661215603351593,-0.163199320435524,-0.3304181396961212,-0.197865828871727,0.0276622548699378,0.4170673191547394,0.0948421359062194,-0.0561369247734546,-0.0863972157239914,-0.0823752209544181,-0.1184063404798507,-0.3797512352466583,-0.1441738605499267,0.1112642660737037
breast-cancer-wisc-prog,-0.1770109981298446,0.0543991029262542,0.3884091973304748,0.0752236247062683,0.0634505748748779,-0.1874537318944931,0.073084220290184,-0.0048981439322233,-0.039736520498991,-0.3410292565822601,-0.1862281858921051,0.0899282768368721,0.2556132078170776,0.1682047992944717,0.029848176985979,0.2466549426317215,0.0194710902869701,-0.1523919254541397,0.1800395101308822,-0.2631295621395111,-0.0922441184520721,-0.2691974639892578,-0.138183906674385,0.1662024855613708,0.0981761813163757,-0.1683035045862198,0.1345879882574081,0.1601599305868148,0.0622557885944843,-0.2390016466379165,-0.2267243713140487,0.0396153479814529
chess-krvkp,0.0605074577033519,-0.0947603657841682,-0.0916962698101997,-0.0636344477534294,-0.1265426278114318,0.1870359629392624,0.1314651370048523,0.2015370726585388,-0.074479229748249,0.0035031426232308,-0.1735189855098724,-0.1137774586677551,0.0450032986700534,0.2411923706531524,-0.186008870601654,0.1147935017943382,0.0196163617074489,0.161593958735466,0.381518542766571,0.022448793053627,-0.3327154517173767,-0.116154059767723,0.1653267741203308,0.4317800998687744,0.047608908265829,0.138247400522232,-0.2018270641565323,-0.1687869429588318,-0.103771761059761,-0.3017698228359222,-0.0010158875957131,0.080395720899105
glass,0.1949421465396881,-0.2452493160963058,-0.1467145383358001,0.2752078771591186,-0.0133598390966653,-0.1717689335346222,0.1189107373356819,0.0441495217382907,-0.3452271521091461,-0.055987998843193,0.3258396983146667,0.0451815500855445,0.0238899774849414,-0.2995169758796692,-0.126880869269371,-0.2148749679327011,0.0061897640116512,0.1560400575399398,0.0041068322025239,0.0735052078962326,0.223417043685913,-0.2912672758102417,-0.0450738668441772,-0.1900788247585296,0.0327543318271636,0.0858575701713562,0.0536904148757457,0.2646511495113373,-0.0764643549919128,0.1464723050594329,-0.0807431191205978,-0.2404694855213165
heart-va,0.2028515040874481,-0.2322321534156799,-0.1654101312160492,0.2827312350273132,0.0388193018734455,-0.1795425713062286,0.0865397080779075,0.0131813017651438,-0.3356334269046783,-0.0456756800413131,0.3284504115581512,0.0692902579903602,0.0524690300226211,-0.2886660397052765,-0.080141931772232,-0.211750254034996,0.0083979396149516,0.1727498471736908,-0.0019464003853499,0.1132953912019729,0.2168667912483215,-0.2948456704616546,-0.0199934877455234,-0.2067787051200866,0.0025609310250729,0.1031248345971107,0.0934187993407249,0.2417240291833877,-0.0186634697020053,0.1487253606319427,-0.0567186884582042,-0.2609586119651794
ionosphere,0.028503643348813,-0.1555197685956955,0.1264334917068481,-0.0614454038441181,-0.0844311714172363,0.0693378075957298,0.0815478190779686,0.1693369746208191,-0.0483155138790607,-0.2430730015039444,-0.1809048652648925,-0.0466572493314743,0.1109249144792556,0.3090785145759582,-0.151076003909111,0.2743359208106994,0.1030610725283622,0.1757292598485946,0.3978248238563537,-0.0179614759981632,-0.2695424258708954,-0.2192649394273758,0.1570322811603546,0.3824445307254791,0.0394521988928318,0.1463534384965896,-0.0840227231383323,-0.0027117137797176,0.0550350695848465,-0.2836450636386871,-0.0108918100595474,-0.0187286250293254
letter,0.235158696770668,-0.1683267802000045,-0.1869675666093826,0.3062106966972351,0.0265236962586641,-0.0999265685677528,0.2021404802799224,0.1170696169137954,-0.4237236678600311,-0.0138086564838886,0.210316777229309,0.0640605166554451,0.1445275545120239,-0.2265879362821579,-0.1137460619211196,-0.2907902002334595,-0.0579742901027202,0.1175135672092437,0.057855024933815,-0.0203502066433429,0.1105286851525306,-0.3472178876399994,-0.0293909795582294,-0.124709852039814,0.0753444954752922,-0.0220357533544302,0.0832021832466125,0.2251893579959869,-0.1240225955843925,0.0643525496125221,-0.1289763301610946,-0.2334845662117004
