Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
balance-scale,0.1941675990819931,0.15114787220954895,-0.23592130839824677,-0.2082730382680893,0.07819750905036926,-0.18789643049240112,-0.09167230129241943,0.27037426829338074,-0.19705067574977875,0.12541821599006653,-0.27508780360221863,-0.13657695055007935,0.12672677636146545,-0.21800339221954346,0.24721387028694153,-0.15678620338439941,-0.03517216444015503,0.03349371254444122,0.3228703737258911,0.07013864070177078,-0.08151107281446457,-0.012196894735097885,-0.2494271695613861,0.052527543157339096,-0.2780534029006958,0.14937438070774078,-0.038654059171676636,-0.17779141664505005,-0.2169109731912613,-0.11360470950603485,0.1583569496870041,0.13516885042190552
breast-cancer,0.10240436345338821,-0.06189345568418503,0.012402296997606754,0.022029539570212364,-0.2513562738895416,-0.11567756533622742,0.20302630960941315,0.10234203934669495,-0.1723567098379135,0.2167683094739914,-0.05020396038889885,-0.046197693794965744,0.2108355611562729,0.06740083545446396,0.3844563364982605,-0.3294326961040497,-0.010634084232151508,0.08933509886264801,0.3147761821746826,-0.22608830034732819,0.17087849974632263,0.0838308036327362,0.13753686845302582,-0.12451779842376709,0.03963501378893852,0.3806675970554352,0.24019984900951385,-0.10656403005123138,0.004040123894810677,0.0666666254401207,-0.09517555683851242,0.11008922755718231
cardiotocography-10clases,-0.027743743732571602,-0.2234835922718048,-0.053914621472358704,-0.08650527149438858,0.2466259002685547,0.065866619348526,0.27940088510513306,-0.35064807534217834,0.1461704671382904,-0.08752032369375229,-0.14313171803951263,0.349168062210083,-0.011795629747211933,0.09126053005456924,-0.21844696998596191,0.09970234334468842,0.2891523241996765,-0.0811055600643158,-0.14642000198364258,0.35387226939201355,0.0916517823934555,0.023328624665737152,0.23496824502944946,0.03152712062001228,-0.1817307472229004,-0.12223538011312485,0.0013365086633712053,-0.07915478944778442,0.22030910849571228,-0.03506297618150711,0.14179278910160065,-0.09513331204652786
cardiotocography-3clases,0.303731769323349,0.17638683319091797,-0.02692692168056965,-0.07724516838788986,0.16178087890148163,0.018063873052597046,-0.02123524248600006,0.05547662824392319,-0.08322583138942719,-0.183549165725708,0.025780176743865013,-0.11565827578306198,-0.05595535784959793,-0.07495419681072235,0.16672801971435547,-0.04404239356517792,0.22724123299121857,-0.07856840640306473,-0.00755708385258913,-0.2350420355796814,0.07912106812000275,-0.09935425221920013,-0.2201482355594635,-0.5673688650131226,0.16912493109703064,0.26275163888931274,0.25626158714294434,0.07220561057329178,-0.06163712590932846,0.2239982634782791,0.10125290602445602,0.12000041455030441
contrac,0.11672899127006531,0.08811836689710617,-0.24694912135601044,-0.16402488946914673,-0.006302245892584324,-0.2270052134990692,-0.01840675063431263,0.28151753544807434,-0.23340538144111633,0.14905770123004913,-0.3024612069129944,-0.12286847084760666,0.14457450807094574,-0.16768483817577362,0.24836312234401703,-0.1617867350578308,-0.05701474845409393,0.052061859518289566,0.3679681122303009,0.05351440608501434,-0.09435542672872543,-0.022159947082400322,-0.15749263763427734,0.1557338386774063,-0.2515050172805786,0.16284777224063873,-0.04257913678884506,-0.2119428962469101,-0.17738035321235657,-0.16802866756916046,0.15352346003055573,0.13020925223827362
echocardiogram,-0.07371395826339722,-0.1276371031999588,-0.07744516432285309,0.069903664290905,-0.30844253301620483,-0.2004806399345398,0.2588476836681366,0.1505948305130005,-0.23495858907699585,0.2191372811794281,-0.17605161666870117,-0.03912504017353058,0.19897492229938507,0.08983829617500305,0.2794264853000641,-0.2484263777732849,-0.06551595777273178,0.10781577974557877,0.36662688851356506,-0.1268785297870636,0.04759497195482254,0.015610857866704464,0.2338920682668686,0.19800688326358795,0.009745289571583271,0.2779051959514618,0.10974162817001343,-0.1966405063867569,0.04806274175643921,-0.13177360594272614,-0.02243793196976185,0.09003422409296036
energy-y2,0.013903330080211163,0.08796555548906326,-0.27389001846313477,-0.2061646282672882,-0.03805607184767723,-0.24336574971675873,-0.016935287043452263,0.23895521461963654,-0.25305354595184326,0.11038731038570404,-0.3015681505203247,-0.10170255601406097,0.13402998447418213,-0.1120072603225708,0.223015695810318,-0.1156020238995552,-0.09355919063091278,0.06136094778776169,0.32083240151405334,0.09396827220916748,-0.1551213264465332,0.0015329461311921477,-0.11840695887804031,0.27627256512641907,-0.24641351401805878,0.12012947350740433,-0.12319958209991455,-0.2379162758588791,-0.1370442658662796,-0.22623106837272644,0.1523958146572113,0.0809762179851532
haberman-survival,-0.1262640506029129,0.029193313792347908,0.12458796799182892,0.38419973850250244,-0.0490541085600853,0.07136175781488419,-0.24756567180156708,0.26219069957733154,0.11351713538169861,0.06728232651948929,0.08231015503406525,-0.2409590631723404,-0.14606446027755737,-0.15669529139995575,-0.3099968433380127,0.20316466689109802,-0.21900932490825653,0.04905274137854576,0.015988225117325783,-0.017992397770285606,-0.1402888149023056,-0.21224534511566162,-0.06605857610702515,0.2757311463356018,0.11821175366640091,-0.3632768988609314,-0.12600745260715485,0.1625901609659195,-0.06381848454475403,-0.15919886529445648,-0.055721674114465714,-0.013418459333479404
heart-cleveland,0.02573450468480587,-0.10390058159828186,-0.05041588842868805,-0.08603133261203766,0.23842281103134155,0.0901448056101799,0.3856125473976135,-0.3325892388820648,0.0525272935628891,-0.1722933053970337,-0.14020423591136932,0.24554401636123657,0.017019137740135193,0.13798251748085022,-0.06363276392221451,-0.02182820439338684,0.424663245677948,-0.09281542897224426,-0.08550313860177994,0.15857091546058655,0.1328675001859665,-0.054674647748470306,0.2461152821779251,-0.22590109705924988,0.08616993576288223,0.06965115666389465,0.11559324711561203,-0.13907989859580994,0.2903882563114166,0.05354377254843712,0.1619972586631775,-0.07742225378751755
heart-switzerland,-0.06345533579587936,-0.17602843046188354,-0.06719265133142471,-0.1012229174375534,0.19900687038898468,0.07477977126836777,0.3965659439563751,-0.3485470116138458,0.08073171973228455,-0.15612006187438965,-0.1414378434419632,0.3042818307876587,0.01523588690906763,0.16979430615901947,-0.11776886880397797,0.025736581534147263,0.370218425989151,-0.09114525467157364,-0.09023426473140717,0.20644615590572357,0.08813335001468658,-0.02354121208190918,0.28376537561416626,-0.08150254189968109,0.03305684030056,-0.00811503455042839,0.034592319279909134,-0.1515675038099289,0.28820130228996277,0.005417105741798878,0.1502300202846527,-0.12883710861206055
