Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adult,-0.17250795662403107,0.007444894406944513,0.07057295739650726,0.24275758862495422,0.0013217980740591884,-0.020192719995975494,0.08750203996896744,-0.2413916438817978,0.2769589126110077,0.1665341556072235,0.29050686955451965,0.18763239681720734,-0.10391261428594589,0.27277636528015137,-0.1849638670682907,0.13839158415794373,-0.25944316387176514,0.019748644903302193,0.014912731014192104,-0.07337664812803268,-0.15933503210544586,0.07967028021812439,-0.3239484131336212,-0.050328101962804794,-0.0308977123349905,-0.061725128442049026,0.23617589473724365,0.05622178688645363,-0.2773728370666504,0.013990598730742931,0.3517674207687378,0.015332015231251717
bank,0.08462606370449066,0.10311954468488693,-0.005960235372185707,-0.06660297513008118,0.08098571747541428,-0.34685176610946655,0.2770479619503021,-0.17073391377925873,0.13912175595760345,-0.2276056855916977,-0.02282225899398327,0.06775059551000595,-0.14553609490394592,-0.1243315264582634,0.17529211938381195,0.283135324716568,0.003540223930031061,0.34804078936576843,-0.17804408073425293,-0.3880169987678528,0.3154347836971283,-0.01901671476662159,0.019771844148635864,0.045026298612356186,-0.05208423733711243,-0.1979730874300003,-0.1359364241361618,0.07309533655643463,0.15930722653865814,-0.14652317762374878,0.053878966718912125,-0.001076369546353817
blood,0.10263800621032715,0.1490347981452942,-0.01129051111638546,-0.16126546263694763,-0.09942179918289185,-0.17836380004882812,0.18209607899188995,0.030343007296323776,-0.01716293953359127,-0.3218803405761719,-0.16093195974826813,-0.08010079711675644,-0.16729405522346497,-0.19909025728702545,0.17274706065654755,0.2429049164056778,0.10924036800861359,0.33466100692749023,-0.2694411873817444,-0.2130822092294693,0.3808698356151581,-0.09874876588582993,0.054707225412130356,0.1362985223531723,0.028778670355677605,-0.05309190973639488,-0.22798602283000946,-0.10434699058532715,0.2299085259437561,-0.08538101613521576,-0.16584455966949463,0.013197224587202072
breast-tissue,-0.21247953176498413,0.021722935140132904,-0.052302632480859756,-0.19869494438171387,0.02854909934103489,-0.18747882544994354,-0.21482643485069275,0.10703419148921967,0.3642042875289917,0.15958921611309052,-0.24816283583641052,0.1902533620595932,-0.14897382259368896,0.18272337317466736,-0.26587218046188354,-0.030615083873271942,-0.0291444044560194,0.1287146806716919,0.07136531919240952,-0.09031505137681961,0.1543954312801361,0.30233678221702576,-0.07001614570617676,-0.24306996166706085,0.057024069130420685,0.14095467329025269,0.23394690454006195,0.12534351646900177,-0.045601487159729004,0.3444831073284149,0.09698348492383957,0.04336864501237869
chess-krvk,0.15443262457847595,0.23152704536914825,-0.04805577173829079,0.10125087201595306,0.11132440716028214,0.044258493930101395,-0.013704396784305573,0.19008618593215942,-0.11341919749975204,0.029235711321234703,0.08021089434623718,-0.02005278877913952,0.14561666548252106,-0.22277137637138367,0.10398125648498535,0.04525044932961464,0.43169787526130676,-0.0719786137342453,0.017892370000481606,-0.09172149747610092,-0.11407243460416794,-0.2501125931739807,0.15668123960494995,0.26339495182037354,-0.25173670053482056,-0.08906913548707962,-0.12337857484817505,-0.1259554922580719,0.4019138813018799,-0.2899809777736664,-0.1192520335316658,-0.15185058116912842
congressional-voting,0.018229618668556213,0.10754240304231644,-0.04559826850891113,-0.18149757385253906,-0.27326348423957825,0.04197636991739273,0.019589466974139214,0.22154450416564941,-0.11417193710803986,-0.28500694036483765,-0.20738054811954498,-0.19460906088352203,-0.13073857128620148,-0.14789420366287231,0.08641558885574341,0.167939230799675,0.12399053573608398,0.28083309531211853,-0.27117154002189636,0.03284163773059845,0.320685476064682,-0.12446703016757965,0.0095940250903368,0.22010011970996857,0.13140824437141418,0.10816414654254913,-0.15460634231567383,-0.2897399961948395,0.15485623478889465,0.01800791174173355,-0.2835350036621094,0.01278711948543787
cylinder-bands,-0.09990151971578598,-0.060383472591638565,-0.09756536036729813,-0.15335269272327423,-0.34965234994888306,0.15999658405780792,-0.1049349308013916,0.29715263843536377,-0.15286102890968323,-0.18030403554439545,-0.16673213243484497,-0.24811670184135437,-0.0005133462254889309,-0.11350208520889282,0.0787053033709526,0.03649245202541351,0.01348551083356142,0.2251266986131668,-0.20052427053451538,0.20064200460910797,0.20667721331119537,-0.1033758670091629,-0.015738358721137047,0.2704959809780121,0.20198169350624084,0.18689711391925812,0.02184823527932167,-0.316921591758728,-0.012538381852209568,0.05967201665043831,-0.3184082508087158,-0.025092780590057373
dermatology,-0.2620483636856079,0.030612437054514885,-0.020876722410321236,-0.19099946320056915,-0.05761006474494934,-0.11462415754795074,-0.2635211944580078,0.1604444980621338,0.3652348518371582,0.15550586581230164,-0.26107633113861084,0.18063856661319733,-0.16301773488521576,0.17712612450122833,-0.2832339406013489,-0.04933575913310051,-0.04825989902019501,0.08604656159877777,0.023501098155975342,-0.030058475211262703,0.11510881781578064,0.2611950635910034,-0.09933984279632568,-0.21163204312324524,0.04638998582959175,0.19374462962150574,0.22937467694282532,0.08374916017055511,-0.08141528069972992,0.35216689109802246,0.07171978801488876,0.020785970613360405
energy-y1,0.12881459295749664,-0.17769400775432587,0.0488780215382576,-0.14919863641262054,0.11522335559129715,0.09401421248912811,0.007092075888067484,-0.08678312599658966,-0.2539539635181427,-0.3035031855106354,-0.1890142410993576,-0.1450231671333313,-0.016931282356381416,0.24803242087364197,0.02322237752377987,0.19170014560222626,0.0353144034743309,-0.17196179926395416,0.08066229522228241,0.135343998670578,-0.10081419348716736,-0.04750625789165497,0.2553406059741974,-0.1478833258152008,0.031267642974853516,-0.18433232605457306,-0.5210409164428711,-0.2532755434513092,-0.09644849598407745,0.00152425782289356,0.21777606010437012,0.05074864625930786
heart-hungarian,0.049728069454431534,0.1313200145959854,-0.030776530504226685,-0.18154196441173553,-0.22687657177448273,-0.028352592140436172,0.07550755143165588,0.16565249860286713,-0.08688344061374664,-0.31193527579307556,-0.20181843638420105,-0.16270025074481964,-0.15160733461380005,-0.17396366596221924,0.11933590471744537,0.20086552202701569,0.12758463621139526,0.3041146993637085,-0.2846601605415344,-0.04951777309179306,0.35146963596343994,-0.12495830655097961,0.026882681995630264,0.19970692694187164,0.09661214798688889,0.057742223143577576,-0.19450564682483673,-0.23828528821468353,0.1899133175611496,-0.019018832594156265,-0.25534361600875854,0.012661145068705082
