Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adult,-0.1727408915758133,-0.04215814918279648,-0.003637459361925721,0.11888930201530457,-0.012422090396285057,0.1221831813454628,-0.054301708936691284,-0.08362112939357758,0.15411977469921112,0.09508676081895828,0.13035957515239716,0.06282775104045868,-0.10700580477714539,0.47966715693473816,-0.31619325280189514,0.2398989200592041,-0.11811831593513489,-0.003013876499608159,0.10231872648000717,0.113096684217453,-0.18503420054912567,0.1027190089225769,-0.2418968230485916,-0.05807941034436226,0.06850265711545944,-0.03394221141934395,0.10503178834915161,-0.2480410635471344,-0.28679347038269043,0.1423952430486679,0.38513657450675964,0.05709998682141304
bank,-0.1531933844089508,-0.0896010473370552,0.1202041432261467,0.1610136777162552,-0.022467153146862984,-0.2052486091852188,0.1880684196949005,-0.2694440186023712,0.24669025838375092,-0.04559778422117233,0.21017666161060333,0.18009981513023376,0.002664231928065419,-0.13375788927078247,0.2247360348701477,0.09524091333150864,-0.3133709132671356,0.07293768972158432,-0.16002438962459564,-0.2857972979545593,-0.06975089758634567,-0.09256036579608917,-0.09539597481489182,0.08405440300703049,-0.2024015337228775,-0.1957586407661438,0.057356178760528564,0.24206656217575073,-0.1925315260887146,-0.2840522229671478,0.1965961903333664,-0.15007159113883972
blood,-0.17656567692756653,-0.21862266957759857,0.048971373587846756,0.08056420832872391,-0.027646608650684357,-0.22238166630268097,0.1259232610464096,-0.1831110119819641,0.17888134717941284,-0.08335850387811661,0.13384656608104706,0.10958312451839447,0.12038833647966385,-0.2219410538673401,0.3423192799091339,0.04332917928695679,-0.3061490058898926,0.10531973838806152,-0.13733938336372375,-0.2600994110107422,-0.04878866672515869,-0.11278560012578964,0.03176926076412201,0.15175695717334747,-0.1867932230234146,-0.20499981939792633,0.0578659325838089,0.22495578229427338,-0.19338296353816986,-0.324480265378952,0.11021240800619125,-0.21137408912181854
breast-tissue,-0.02787896804511547,-0.02392479218542576,-0.20144771039485931,-0.1935884803533554,0.29210686683654785,-0.39000552892684937,-0.0404265858232975,0.006512124091386795,0.2646404802799225,0.10545684397220612,-0.16319091618061066,0.14314156770706177,-0.0022635788191109896,0.09649459272623062,-0.08048137277364731,0.09907341003417969,0.1241430714726448,0.30137479305267334,0.19504033029079437,-0.29484787583351135,0.24367979168891907,0.2904835343360901,0.10264541208744049,-0.1497274935245514,0.023785078898072243,-0.10194122791290283,0.1853780299425125,0.13413596153259277,0.14406323432922363,0.14125025272369385,0.12312908470630646,0.022102344781160355
chess-krvk,0.06281454861164093,0.15257805585861206,-0.12366679310798645,0.06757254898548126,0.07511663436889648,0.06390291452407837,-0.09276258200407028,0.2721039950847626,-0.09060467779636383,0.024340353906154633,0.04896340146660805,-0.05886833369731903,0.18963347375392914,-0.15376852452754974,0.08561047911643982,0.11172385513782501,0.42333531379699707,-0.0033345716074109077,0.04178335890173912,-0.05306076258420944,-0.12673324346542358,-0.2442157119512558,0.1611734926700592,0.3351368010044098,-0.22589682042598724,-0.09515849500894547,-0.08069507777690887,-0.25172102451324463,0.33781418204307556,-0.2804839611053467,-0.08671178668737411,-0.1959894448518753
congressional-voting,-0.2224847823381424,-0.36910614371299744,-0.07050499320030212,-0.02735164947807789,-0.07525722682476044,-0.18796509504318237,0.019855642691254616,-0.03473314642906189,0.08423089236021042,-0.10026346147060394,0.03468457981944084,-0.00874270312488079,0.23737865686416626,-0.24733999371528625,0.39751794934272766,-0.015177599154412746,-0.29482489824295044,0.1817421168088913,-0.09295041859149933,-0.15069983899593353,0.0022560195066034794,-0.0915181115269661,0.12414299696683884,0.23054902255535126,-0.07778635621070862,-0.15330557525157928,0.127512127161026,0.12344996631145477,-0.22158624231815338,-0.27832528948783875,-0.012299391441047192,-0.23606544733047485
cylinder-bands,-0.08677180111408234,-0.3320921063423157,-0.003378733294084668,-0.010702304542064667,-0.14075112342834473,-0.03251075744628906,0.031016139313578606,-0.02514931745827198,-0.11916925758123398,-0.044338714331388474,0.04359579086303711,-0.08955579996109009,0.2505224049091339,-0.3679763674736023,0.3923186957836151,-0.31236833333969116,-0.3217165470123291,0.011538106948137283,-0.09376102685928345,0.043361224234104156,0.009062019176781178,-0.07671542465686798,0.1042255237698555,0.1328340619802475,0.04370615631341934,0.023651326075196266,0.15900611877441406,0.24534675478935242,-0.18928949534893036,-0.16672316193580627,-0.2639691233634949,-0.11754797399044037
dermatology,-0.1644490361213684,-0.009314186871051788,-0.15628491342067719,-0.2408749908208847,0.1559695154428482,-0.3189772963523865,-0.17522723972797394,0.12317664176225662,0.35505416989326477,0.12166594713926315,-0.2600364685058594,0.1746995747089386,-0.06695617735385895,0.1317833811044693,-0.16732749342918396,0.07017343491315842,0.08513011783361435,0.26091787219047546,0.12548957765102386,-0.22075155377388,0.21626293659210205,0.289696604013443,0.04907108098268509,-0.15768760442733765,0.012681285850703716,0.013376704417169094,0.21590815484523773,0.08906138688325882,0.07202256470918655,0.23315010964870453,0.11120230704545975,-0.011170467361807823
energy-y1,0.057347748428583145,-0.24356022477149963,-0.08810590207576752,-0.19253063201904297,0.14122046530246735,0.02119971625506878,-0.05865143612027168,0.03086758591234684,-0.21049566566944122,-0.2830011546611786,-0.21244695782661438,-0.1699860692024231,0.09553610533475876,0.2099362462759018,0.0828654021024704,0.2596309185028076,0.11903415620326996,-0.021760880947113037,0.1282985955476761,0.07299584150314331,-0.06595552712678909,-0.051169537007808685,0.3214993476867676,-0.0010571040911599994,0.009449223056435585,-0.23491522669792175,-0.42132899165153503,-0.3379531502723694,-0.047511808574199677,-0.06863181293010712,0.19878080487251282,-0.04027267172932625
heart-hungarian,-0.2204335480928421,-0.31923535466194153,-0.03443077206611633,-0.0027587315998971462,-0.0734860822558403,-0.2061149775981903,0.05282162129878998,-0.07314050197601318,0.1253623068332672,-0.11684375256299973,0.05410867929458618,0.026580363512039185,0.19120141863822937,-0.24052628874778748,0.38761067390441895,0.03485913574695587,-0.2934572994709015,0.17866812646389008,-0.12473618984222412,-0.1984897255897522,-0.003057102905586362,-0.10971961915493011,0.09770681709051132,0.2245093435049057,-0.12054765969514847,-0.17884878814220428,0.08908919245004654,0.13348984718322754,-0.21117731928825378,-0.3049962818622589,0.03325550630688667,-0.23961599171161652
hill-valley,-0.23022077977657318,-0.3756121098995209,-0.14859500527381897,-0.13411244750022888,-0.14402121305465698,-0.15787988901138306,-0.03125264495611191,0.09155484288930893,0.03038448840379715,-0.16754062473773956,-0.07803714275360107,-0.10361024737358093,0.21637144684791565,-0.2161567509174347,0.36776459217071533,0.04434460401535034,-0.22177840769290924,0.3018190562725067,-0.11353699117898941,-0.085242360830307,0.11874363571405411,-0.07334728538990021,0.14559093117713928,0.2861303985118866,0.02988819219172001,-0.09786372631788254,0.11896272748708725,-0.041059691458940506,-0.1835545301437378,-0.1966753900051117,-0.09861332923173904,-0.207010880112648
iris,0.2681070864200592,0.14032432436943054,0.07118803262710571,-0.009383872151374817,0.005333621054887772,0.09466907382011414,0.14512373507022858,-0.1470722109079361,-0.20193278789520264,0.0714610144495964,0.011824995279312134,-0.07013346254825592,-0.15682782232761383,0.01891959272325039,-0.16427487134933472,-0.265956848859787,-0.03993700072169304,-0.07816419005393982,0.04805299639701843,0.1749309003353119,0.18862834572792053,0.20673736929893494,-0.13859368860721588,-0.30302220582962036,0.3005468249320984,0.2126239687204361,0.06560976803302765,0.18832579255104065,0.060760416090488434,0.31755968928337097,-0.23034100234508514,0.33927586674690247
mammographic,-0.14046914875507355,-0.35429146885871887,-0.04293295741081238,-0.022709190845489502,-0.21357931196689606,0.08968596905469894,-0.07238707691431046,0.07794080674648285,-0.1545049548149109,0.0021363510750234127,0.019963782280683517,-0.14614707231521606,0.2598123550415039,-0.27231109142303467,0.2905369699001312,-0.3275652229785919,-0.30166590213775635,-0.006220585200935602,-0.05611424148082733,0.18821972608566284,-0.027441928163170815,-0.05335741862654686,0.061362121254205704,0.15636231005191803,0.12109293043613434,0.11149691790342331,0.22365275025367737,0.11764983832836151,-0.24273109436035156,-0.07065092027187347,-0.2871975898742676,-0.09814158082008362
pendigits,-0.00377118238247931,0.15496647357940674,-0.1325133889913559,0.10204067826271057,0.03872339054942131,0.09738688170909882,-0.12398745119571686,0.28731268644332886,-0.03782625496387482,0.05743981525301933,0.0839964896440506,-0.04494598135352135,0.17597508430480957,-0.08224630355834961,0.026833010837435722,0.1652260571718216,0.408178448677063,0.013076277449727058,0.04516419395804405,-0.03373261168599129,-0.1668904721736908,-0.24134135246276855,0.0966898500919342,0.3694436550140381,-0.2284436821937561,-0.08789587765932083,-0.027467811480164528,-0.31315502524375916,0.28404322266578674,-0.2704524099826813,-0.027633775025606155,-0.2105264812707901
pima,-0.2120453417301178,-0.3481041491031647,-0.02999947965145111,0.017540963366627693,-0.062384650111198425,-0.17638671398162842,0.035595085471868515,-0.07635543495416641,0.09378746151924133,-0.0722094252705574,0.07678841054439545,0.02270331420004368,0.233022078871727,-0.2563948631286621,0.39281806349754333,-0.046777352690696716,-0.31496649980545044,0.11871586740016937,-0.09076046198606491,-0.15625376999378204,-0.046193934977054596,-0.10210901498794556,0.10504745692014694,0.20377902686595917,-0.11368729174137115,-0.15673452615737915,0.12384252995252609,0.17904359102249146,-0.23097696900367737,-0.29688677191734314,0.008680648170411587,-0.2368011623620987
planning,-0.2039918452501297,-0.2765621542930603,0.01782430335879326,0.05052739381790161,-0.05693524330854416,-0.19691124558448792,0.07874041795730591,-0.12677042186260223,0.14522206783294678,-0.09016407281160355,0.10237958282232285,0.06913239508867264,0.16903004050254822,-0.2423190176486969,0.37172433733940125,0.01663716696202755,-0.3081122040748596,0.11090797930955887,-0.1286909431219101,-0.21527108550071716,-0.05303620919585228,-0.12240885198116302,0.06795123964548111,0.18981270492076874,-0.1665891408920288,-0.1867254376411438,0.07335199415683746,0.19159765541553497,-0.21320873498916626,-0.3249971866607666,0.0679592713713646,-0.23564894497394562
primary-tumor,-0.1394643634557724,0.1696159541606903,-0.11761976033449173,-0.1316889524459839,0.1358199119567871,-0.3310820758342743,-0.13596513867378235,0.16171614825725555,0.40921008586883545,0.17428478598594666,-0.15803566575050354,0.2381037175655365,-0.0639779195189476,-0.043284423649311066,-0.1174088642001152,0.059634074568748474,0.19382897019386292,0.24797333776950836,0.040622808039188385,-0.32842302322387695,0.1890483945608139,0.16697777807712555,0.007627424318343401,-0.03154100477695465,-0.1385718435049057,0.01571587659418583,0.2435288280248642,0.1471593976020813,0.23466604948043823,0.08566085994243622,0.03474835678935051,-0.08847212046384811
statlog-australian-credit,-0.05488741770386696,-0.26357853412628174,0.051598284393548965,0.020299529656767845,-0.0898296982049942,-0.12178578972816467,0.1185598075389862,-0.11889594793319702,-0.05172159522771835,-0.08482198417186737,0.07464433461427689,-0.018451370298862457,0.19588127732276917,-0.4023762345314026,0.4296019971370697,-0.2411702424287796,-0.3202754259109497,0.019943956285715103,-0.1407710313796997,-0.09036605805158615,0.021400082856416702,-0.10622094571590424,0.10254094004631042,0.1122925654053688,-0.047311365604400635,-0.05627138167619705,0.08029599487781525,0.3179541230201721,-0.14338383078575134,-0.24581784009933472,-0.19276192784309387,-0.1328715980052948
