Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adult,-0.056648917496204376,-0.13749776780605316,-0.03880264610052109,-0.031235121190547943,0.10598909854888916,0.09352627396583557,-0.06927446275949478,-0.07491485029459,0.013006916269659996,0.00405193492770195,-0.035126693546772,-0.010828861966729164,-0.07685777544975281,0.5309815406799316,-0.29303231835365295,0.1963072568178177,-0.07694108039140701,-0.056289225816726685,0.18049195408821106,0.16386961936950684,-0.1426035463809967,0.15949270129203796,-0.06111709773540497,-0.19439232349395752,0.14467617869377136,-0.05954417586326599,-0.05276278406381607,-0.2649364471435547,-0.25473833084106445,0.2293386459350586,0.38202157616615295,0.12052161246538162
bank,0.01089373230934143,0.18741752207279205,0.3093965947628021,0.1851329505443573,-0.1542561948299408,-0.0356612429022789,0.24376392364501953,-0.2796042859554291,0.12251956015825272,-0.0979311391711235,0.1694502830505371,0.15725016593933105,-0.19866298139095306,-0.23599588871002197,0.142613485455513,-0.04005581513047218,-0.25639450550079346,-0.15070074796676636,-0.3130911588668823,-0.17394095659255981,-0.04769877344369888,-0.16760802268981934,-0.17847312986850739,-0.03823714330792427,-0.19620004296302795,-0.029113847762346268,-0.13714756071567535,0.31114962697029114,-0.06563917547464371,-0.1906779557466507,0.017095254734158516,-0.0246040690690279
blood,-0.09435422718524933,-0.00304792751558125,0.254125714302063,0.12719255685806274,-0.24029573798179626,-0.021193785592913628,0.1569414585828781,-0.19387440383434296,0.08237362653017044,-0.11539576202630997,0.12093161791563034,0.08759289979934692,-0.062962606549263,-0.3385806083679199,0.27905815839767456,-0.12759877741336823,-0.3475702106952667,-0.12351628392934799,-0.3181632459163666,-0.10729563236236572,-0.05662483349442482,-0.18858356773853302,-0.10209853947162628,0.05592948943376541,-0.16583393514156342,-0.005440991371870041,-0.066771000623703,0.3168652057647705,-0.16905340552330017,-0.23253804445266724,-0.08093167096376419,-0.10975983738899231
breast-tissue,0.18478113412857056,0.014642777852714062,-0.20850086212158203,-0.08996927738189697,0.3334093689918518,-0.362246036529541,0.15065398812294006,-0.1273505687713623,0.057845085859298706,0.10352006554603577,0.0005589170614257455,0.03611910343170166,0.06762740761041641,-0.0673968717455864,0.04357687011361122,0.012054775841534138,0.16261522471904755,0.29936569929122925,0.20215949416160583,-0.29378318786621094,0.29391393065452576,0.2514882981777191,0.10074412822723389,-0.09585393220186234,0.08930353075265884,-0.11634436994791031,0.18778616189956665,0.2399759441614151,0.25595635175704956,0.03676756098866463,-0.02213604561984539,0.11099482327699661
chess-krvk,-0.06039898470044136,0.3014228940010071,-0.023231981322169304,0.18891428411006927,-0.08168544620275497,0.16788697242736816,-0.14912010729312897,0.3046809434890747,0.0706024244427681,0.20556789636611938,0.14576920866966248,0.05280821770429611,0.08453163504600525,-0.13824409246444702,-0.08513623476028442,-0.002871985547244549,0.3453248143196106,-0.08619504421949387,-0.04580503702163696,0.004477322567254305,-0.2143794447183609,-0.23152102530002594,-0.0801750123500824,0.3250458240509033,-0.25152552127838135,0.10389474779367447,0.14355020225048065,-0.16940906643867493,0.2722741961479187,-0.18454213440418243,-0.10022392123937607,-0.18030260503292084
congressional-voting,-0.2146415263414383,-0.24723218381404877,0.10844731330871582,0.031988732516765594,-0.3083491027355194,0.05080798640847206,-0.02108638733625412,-0.02344946376979351,0.0030478988774120808,-0.04658941179513931,0.04308649152517319,-0.03143839165568352,0.11648986488580704,-0.32591450214385986,0.3061671853065491,-0.2578299045562744,-0.39902177453041077,-0.07180051505565643,-0.21107494831085205,0.07792016863822937,-0.05834849551320076,-0.11286471784114838,-0.03833695128560066,0.12327840179204941,-0.015483837574720383,0.09082360565662384,0.12177489697933197,0.24000324308872223,-0.29585620760917664,-0.13830487430095673,-0.2014465481042862,-0.1427208036184311
cylinder-bands,-0.06821431964635849,-0.09227444976568222,0.14371319115161896,0.02054181508719921,-0.3326861262321472,0.19993631541728973,-0.037313930690288544,0.0285702683031559,-0.13875813782215118,0.007482393644750118,0.005319047253578901,-0.09281565994024277,0.029008731245994568,-0.29033857583999634,0.14513908326625824,-0.39300161600112915,-0.2859378457069397,-0.18316936492919922,-0.18277105689048767,0.24642163515090942,-0.013554832898080349,-0.05841084197163582,-0.09458652138710022,0.0021599542815238237,0.11068528890609741,0.2591462731361389,0.10348525643348694,0.2215518355369568,-0.18561951816082,0.04994959384202957,-0.354859322309494,0.014927754178643227
dermatology,0.134957417845726,0.020019229501485825,-0.2060866355895996,-0.05764429271221161,0.30290377140045166,-0.35867395997047424,0.1506897360086441,-0.14834608137607574,0.11795155704021454,0.14226225018501282,0.04075338691473007,0.06399126350879669,0.03836161270737648,-0.020030250772833824,-0.004822344519197941,0.03311200439929962,0.11386241763830185,0.3277667760848999,0.19743502140045166,-0.29354116320610046,0.2910372316837311,0.2818412184715271,0.02177380956709385,-0.09709537029266357,0.10704957693815231,-0.09945178031921387,0.2619136869907379,0.24143290519714355,0.2011747509241104,0.0659426897764206,0.01494080014526844,0.1213136613368988
energy-y1,-0.03321532905101776,0.06461620330810547,-0.1313411444425583,-0.00866024475544691,0.06574741750955582,0.127644881606102,-0.20531299710273743,0.3165629208087921,-0.05523189157247543,0.00949888862669468,-0.05880257487297058,-0.07397806644439697,0.1626548171043396,0.071266770362854,-0.04467401280999184,0.19617398083209991,0.41519084572792053,-0.059984639286994934,0.09154628962278366,0.039303380995988846,-0.23260973393917084,-0.1948242038488388,0.18299929797649384,0.27861788868904114,-0.20399276912212372,-0.07232459634542465,-0.12305624783039093,-0.3994256556034088,0.2068936675786972,-0.18050143122673035,0.09544157236814499,-0.18766401708126068
heart-hungarian,-0.20823650062084198,-0.21045249700546265,0.14077138900756836,0.05655236169695854,-0.29788944125175476,0.02186686359345913,0.019852450117468834,-0.06716891378164291,0.03745102137327194,-0.06923294067382812,0.06600988656282425,0.0019181304378435016,0.08500800281763077,-0.33578580617904663,0.32000547647476196,-0.2152024656534195,-0.4054381847381592,-0.07362192124128342,-0.24342964589595795,0.02020272985100746,-0.06553322076797485,-0.13931506872177124,-0.04962274059653282,0.12440622597932816,-0.06452597677707672,0.0529673770070076,0.08173535764217377,0.2598907947540283,-0.2847132384777069,-0.18233072757720947,-0.15915407240390778,-0.154988631606102
