Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
balance-scale,-0.07688860595226288,-0.10521677881479263,-0.13737864792346954,0.11755748093128204,-0.26583153009414673,-0.2550763189792633,0.19374513626098633,0.22857366502285004,-0.27355387806892395,0.19310995936393738,-0.26136934757232666,-0.0923943966627121,0.14392931759357452,-0.0022647343575954437,0.19220781326293945,-0.1575753390789032,-0.1004740446805954,0.09276854991912842,0.3715113401412964,-0.07500235736370087,-0.027460405603051186,-0.06723210215568542,0.17756681144237518,0.30278101563453674,-0.038535166531801224,0.21228277683258057,0.083903007209301,-0.18869464099407196,0.0010412264382466674,-0.21890582144260406,0.04371534287929535,0.15326212346553802
breast-cancer,-0.020266486331820488,-0.4409947693347931,0.06128305569291115,0.013668661937117577,-0.3749266564846039,-0.10977091640233994,0.17676696181297302,0.003982118796557188,0.04176490008831024,0.07080812007188797,0.2220746874809265,0.24114613234996796,0.014672622084617615,0.21000513434410095,0.12939748167991638,0.04569360613822937,-0.11695118248462677,-0.018318062648177147,0.08439941704273224,-0.35292768478393555,0.11218840628862381,0.19766977429389954,0.13137850165367126,-0.09547431766986847,-0.03319533169269562,0.1850002110004425,0.23668961226940155,0.18150636553764343,-0.1086144894361496,0.21266767382621765,-0.18549451231956482,-0.021370576694607735
cardiotocography-10clases,-0.008880255743861198,-0.19082710146903992,-0.04841542989015579,-0.04310709983110428,0.28412821888923645,0.05376003682613373,0.24554678797721863,-0.25018739700317383,0.1579957753419876,-0.026385484263300896,-0.2025027871131897,0.2902279794216156,0.01490742526948452,0.0331384539604187,-0.23013438284397125,0.07481010258197784,0.31538185477256775,-0.05423074588179588,-0.05620379373431206,0.40501540899276733,0.061789944767951965,-0.05723368749022484,0.21404479444026947,0.09727910161018372,-0.22486691176891327,-0.15719036757946014,-0.09220714867115021,-0.10795675963163376,0.20824356377124786,-0.146081805229187,0.20981831848621368,-0.0767187774181366
cardiotocography-3clases,0.2476358711719513,0.04522765800356865,-0.007423245348036289,-0.11075793951749802,0.02684307098388672,-0.018006671220064163,-0.12815701961517334,0.11556091904640198,-0.011576741002500057,-0.17369717359542847,0.17043298482894897,-0.05200372636318207,-0.11086001247167587,-0.059436868876218796,0.13672785460948944,0.07566743344068527,0.04130637273192406,-0.11118507385253906,-0.03577270358800888,-0.3660339117050171,0.011260068975389004,-0.0031562054064124823,-0.3151944875717163,-0.5090196132659912,0.10493214428424835,0.1967240422964096,0.20798806846141815,0.20049913227558136,-0.22697798907756805,0.30472010374069214,-0.006698218174278736,0.07538995891809464
contrac,-0.14187411963939667,-0.2001848667860031,-0.12055207043886185,0.13616791367530823,-0.3242519795894623,-0.25189340114593506,0.2375798523426056,0.19469766318798065,-0.23989634215831757,0.1791752427816391,-0.21308071911334991,-0.027029676362872124,0.12576529383659363,0.06612710654735565,0.1473509520292282,-0.10645309835672379,-0.11203490197658539,0.09003670513629913,0.3428536653518677,-0.09484370797872543,-0.030568500980734825,-0.045013271272182465,0.24140945076942444,0.34994134306907654,-0.02519608847796917,0.1785617172718048,0.07618484646081924,-0.1593935638666153,0.024602599442005157,-0.21690109372138977,0.02207188494503498,0.1095055639743805
echocardiogram,-0.16278694570064545,-0.4356362223625183,-0.01978164352476597,0.10251233726739883,-0.42884361743927,-0.19406603276729584,0.27241742610931396,0.07518802583217621,-0.0725819543004036,0.17678892612457275,0.01218983344733715,0.17996491491794586,0.09424661099910736,0.20361356437206268,0.10620633512735367,-0.019076667726039886,-0.14405207335948944,0.06306866556406021,0.23651005327701569,-0.18719854950904846,0.046922486275434494,0.11300171911716461,0.2945982813835144,0.2629636228084564,-0.07217670232057571,0.1388988196849823,0.12501005828380585,0.0007431835401803255,-0.005657517816871405,-0.054235391318798065,-0.10303712636232376,0.002569120842963457
energy-y2,-0.19511952996253967,-0.16138455271720886,-0.12290376424789429,0.08690782636404037,-0.31115564703941345,-0.23858878016471863,0.21939949691295624,0.12764281034469604,-0.23831358551979065,0.174855574965477,-0.21742422878742218,-0.011904841288924217,0.13771219551563263,0.08837449550628662,0.13991115987300873,-0.10752905160188675,-0.13755545020103455,0.10228508710861206,0.2906706929206848,-0.014435144141316414,-0.04997801408171654,-0.0027321367524564266,0.2661225199699402,0.4278642237186432,-0.0503452867269516,0.14178520441055298,0.010354491882026196,-0.1904286891222,0.06686317920684814,-0.2510339915752411,0.0034163598902523518,0.07331066578626633
haberman-survival,-0.01423108484596014,-0.014058515429496765,0.2389153391122818,0.28808271884918213,0.008638831786811352,0.14148403704166412,-0.24016791582107544,0.041044652462005615,0.23987482488155365,0.3534258306026459,0.08192527294158936,-0.08671683073043823,0.029952682554721832,-0.20327220857143402,-0.17954550683498383,-0.04051215946674347,-0.2646546959877014,0.12168193608522415,0.0006440133438445628,0.2668406069278717,0.11093775182962418,0.0917680561542511,0.08919893205165863,0.26703983545303345,-0.22314466536045074,-0.34073343873023987,-0.04833762347698212,0.14443710446357727,-0.018010741099715233,-0.049823082983493805,-0.24356397986412048,-0.004941049497574568
heart-cleveland,0.14855451881885529,0.1377648562192917,0.005751539953052998,0.0545126311480999,0.19516219198703766,0.08241570740938187,0.27545374631881714,-0.05749984830617905,-0.0670953094959259,-0.1284187138080597,-0.13848404586315155,-0.07584884762763977,0.05153312906622887,0.02800542116165161,0.10918460786342621,-0.17442460358142853,0.4348848760128021,-0.034252215176820755,0.089812733232975,-0.07256677746772766,0.12589992582798004,-0.2299816757440567,0.12114043533802032,-0.4019069969654083,0.31471380591392517,0.23122692108154297,0.16087566316127777,-0.14075689017772675,0.23456263542175293,0.02873256802558899,0.18721838295459747,0.04999822750687599
heart-switzerland,-0.03486595302820206,-0.025027889758348465,-0.03660419210791588,0.0031638022046536207,0.18042926490306854,0.07913210242986679,0.4171850085258484,-0.18405000865459442,-0.00010416629811516032,-0.14775268733501434,-0.1837760955095291,0.1031244620680809,0.05798458680510521,0.14015229046344757,-0.009807559661567211,-0.09554941207170486,0.4538400173187256,-0.05793660506606102,0.06164991110563278,0.05760746821761131,0.06839350610971451,-0.19452211260795593,0.27464354038238525,-0.17856572568416595,0.25711140036582947,0.10309518128633499,0.017716482281684875,-0.21807779371738434,0.32608669996261597,-0.05935314670205116,0.21009287238121033,-0.08200398087501526
horse-colic,0.0076175411231815815,0.08528587222099304,0.1656339317560196,0.29434847831726074,0.09422429651021957,0.11197248101234436,-0.31354406476020813,0.12791360914707184,0.18324124813079834,0.2663940191268921,0.0037071893457323313,-0.17143049836158752,-0.02735358662903309,-0.28768473863601685,-0.247100368142128,0.027248570695519447,-0.24917593598365784,0.08367373049259186,-0.0081401988863945,0.26655396819114685,0.011368591338396072,-0.03497444465756416,-0.04603096470236778,0.2854773998260498,-0.19198837876319885,-0.37044692039489746,-0.10184820741415024,0.11819066852331161,-0.07732032984495163,-0.11253288388252258,-0.13517388701438904,0.05220390856266022
ilpd-indian-liver,-0.22632303833961487,-0.28722724318504333,-0.03851212561130524,0.05303618311882019,-0.37485721707344055,-0.18002137541770935,0.2421269565820694,0.006223187316209078,-0.12234410643577576,0.20678302645683289,-0.07443181425333023,0.12585167586803436,0.14946295320987701,0.1901632398366928,0.1266506314277649,-0.09159880876541138,-0.1656886488199234,0.1100691482424736,0.20910784602165222,-0.012741793878376484,0.019395487383008003,0.13211791217327118,0.3397122025489807,0.4134749174118042,-0.10065627098083496,0.10437508672475815,0.014412986114621162,-0.11395147442817688,0.08829949051141739,-0.16893985867500305,-0.09994832426309586,-0.012463780120015144
led-display,0.27805349230766296,-0.08487183600664139,0.02805878035724163,-0.011754466220736504,0.3833133578300476,0.06917118281126022,-0.013843772001564503,-0.1695178598165512,0.19093859195709229,0.0900510773062706,-0.14275269210338593,0.19601604342460632,0.003160892752930522,-0.1683749556541443,-0.18318110704421997,0.03410578891634941,0.2410462647676468,-0.023319998756051064,-0.09551971405744553,0.4502143859863281,0.18258248269557953,0.002643469488248229,0.0003031521337106824,-0.09072144329547882,-0.4426238238811493,-0.1195126473903656,0.05926230549812317,0.05814700201153755,0.03950296342372894,-0.045093636959791183,0.16022685170173645,0.09525274485349655
