Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
balance-scale,0.4448005259037018,0.048129912465810776,0.046421460807323456,-0.03138338029384613,0.21234922111034393,-0.011509248986840248,-0.02781631425023079,-0.049300048500299454,-0.0077567934058606625,0.17638246715068817,-0.10795431584119797,0.02299460768699646,0.11241541057825089,-0.19280105829238892,0.16194680333137512,-0.2094881683588028,0.15694230794906616,0.03639540076255798,0.07149234414100647,0.15246397256851196,0.2949710190296173,0.07437087595462799,-0.07002080231904984,-0.3488022983074188,-0.30376145243644714,0.2108350694179535,0.312727153301239,0.060504503548145294,-0.04663599282503128,0.1095409020781517,0.040128063410520554,0.2400190830230713
breast-cancer,0.26945385336875916,0.08486147969961166,-0.04379083588719368,-0.11302116513252258,-0.039720624685287476,-0.14128448069095612,-0.004463392309844494,0.07519611716270447,-0.1695602834224701,0.1377083659172058,-0.11500340700149536,-0.06606128066778183,0.13850440084934235,-0.11768140643835068,0.3892830014228821,-0.26144126057624817,-0.042778730392456055,-0.020415036007761955,0.18900905549526215,-0.1828567534685135,0.14547710120677948,0.11031616479158401,-0.12071992456912994,-0.29835695028305054,-0.11709002405405045,0.4044243097305298,0.26408377289772034,-0.0458533838391304,-0.1348191648721695,0.18723472952842712,-0.09328066557645798,0.20169667899608612
cardiotocography-10clases,-0.14252020418643951,-0.3027940094470978,-0.015996025875210762,-0.030708972364664078,0.1060042753815651,0.07769860327243805,0.3822719156742096,-0.2399512231349945,0.15057556331157684,-0.05203046277165413,-0.12851029634475708,0.3367545008659363,0.07860361039638519,0.2050226926803589,-0.14072956144809723,0.022286834195256233,0.31003105640411377,-0.0410584919154644,0.012515470385551453,0.20664925873279572,0.0723043754696846,-0.029059099033474922,0.34395653009414673,0.11498997360467911,-0.04040873050689697,-0.06527310609817505,-0.07567889988422394,-0.12343982607126236,0.2783173620700836,-0.09211444854736328,0.15148842334747314,-0.16730278730392456
cardiotocography-3clases,-0.26303860545158386,-0.13632561266422272,-0.08037745952606201,0.07058943808078766,-0.06274626404047012,-0.11388811469078064,0.011346408165991306,0.16083969175815582,-0.0021826326847076416,-0.2533082962036133,-0.021750224754214287,0.07231859117746353,-0.18721126019954681,0.06963073462247849,-0.2609831988811493,0.2621845304965973,-0.04148729890584946,-0.2367580085992813,-0.09789757430553436,-0.3520669639110565,-0.3121894896030426,-0.29908910393714905,-0.19365499913692474,0.16133646667003632,0.23323477804660797,-0.04154140129685402,-0.24164126813411713,-0.014621091075241566,-0.1744774430990219,-0.02289344184100628,0.15363040566444397,0.014084273017942905
contrac,0.15098837018013,0.04225698485970497,-0.15889455378055573,-0.13270284235477448,-0.06724093109369278,-0.25483399629592896,0.021249795332551003,0.12502123415470123,-0.23984842002391815,0.21503254771232605,-0.2943105399608612,-0.048236507922410965,0.18099622428417206,-0.1593950390815735,0.34400129318237305,-0.24521435797214508,-0.13793648779392242,0.004655985161662102,0.2921895384788513,-0.018084798008203506,0.041755177080631256,0.10147205740213394,-0.0698779821395874,0.039115846157073975,-0.27448195219039917,0.3217470347881317,0.12965968251228333,-0.17346113920211792,-0.14684782922267914,-0.004841463640332222,-0.039029255509376526,0.21352922916412354
echocardiogram,0.08587926626205444,-0.054576147347688675,-0.1434432417154312,-0.06428101658821106,-0.17161162197589874,-0.27759960293769836,0.11576960235834122,0.13044066727161407,-0.2527456283569336,0.23495860397815704,-0.2739400565624237,-0.019312087446451187,0.18807055056095123,-0.07600223273038864,0.3369344472885132,-0.2390274703502655,-0.12615340948104858,0.03708886727690697,0.33055639266967773,-0.05424096807837486,0.05733785033226013,0.09103366732597351,0.05498966574668884,0.11022364348173141,-0.2262546867132187,0.33171990513801575,0.1535361111164093,-0.17191176116466522,-0.0882025808095932,-0.05255082994699478,-0.04073252156376839,0.19722172617912292
energy-y2,0.2345203012228012,0.04324040934443474,-0.15565361082553864,-0.1734658181667328,-0.014879647642374039,-0.23442134261131287,-0.02627558261156082,0.1413116753101349,-0.1987946331501007,0.24567274749279022,-0.24756120145320892,-0.03843539580702782,0.17796823382377625,-0.19320674240589142,0.29787546396255493,-0.23044343292713165,-0.10476229339838028,0.05578368902206421,0.30370137095451355,0.07485175877809525,0.06090981885790825,0.12220173329114914,-0.11991842091083527,0.030351126566529274,-0.3608114719390869,0.22761324048042297,0.1142553836107254,-0.12717396020889282,-0.19345560669898987,-0.04362400993704796,0.019910752773284912,0.20661619305610657
haberman-survival,0.0419219508767128,0.11689599603414536,0.24635453522205353,0.33609816431999207,0.016074471175670624,0.16853322088718414,-0.3341716229915619,0.054039716720581055,0.23225489258766174,0.2697603106498718,0.13127270340919495,-0.19438472390174866,-0.06017288938164711,-0.23789644241333008,-0.1585313081741333,0.018173906952142715,-0.28972098231315613,0.06090914458036423,-0.09978723526000977,0.2099284678697586,0.0852702409029007,0.03421241044998169,-0.030433403328061104,0.15446627140045166,-0.10740108788013458,-0.3128299117088318,-0.03552459925413132,0.1791227012872696,-0.042754098773002625,-0.011473609134554863,-0.28212034702301025,0.03262839838862419
heart-cleveland,-0.1980387419462204,-0.0615389309823513,-0.08081237971782684,0.03909749537706375,-0.009906882420182228,0.01999736577272415,0.3899252414703369,-0.01433778740465641,-0.08508632332086563,-0.22211423516273499,-0.14271000027656555,0.02909521944820881,0.03321051597595215,0.2295522540807724,0.02959885075688362,-0.028880706056952477,0.3371340334415436,-0.051675982773303986,0.12079819291830063,-0.16223637759685516,-0.06000326946377754,-0.23784571886062622,0.2643016576766968,-0.03581526130437851,0.4052164554595947,0.14213861525058746,-0.03663727641105652,-0.200298473238945,0.2923179268836975,-0.08947806060314178,0.20181189477443695,-0.11955396831035614
heart-switzerland,-0.23351351916790009,-0.09841182827949524,-0.08201594650745392,0.026334382593631744,-0.021617192775011063,0.02149602212011814,0.4035412669181824,-0.0388091541826725,-0.06314872950315475,-0.212271049618721,-0.13906551897525787,0.06797389686107635,0.03728285804390907,0.24774359166622162,0.007112623192369938,-0.01450288761407137,0.3195546567440033,-0.05325993150472641,0.11276084929704666,-0.13460268080234528,-0.0689212754368782,-0.21445873379707336,0.28705403208732605,0.016476932913064957,0.37806376814842224,0.10926135629415512,-0.06726156175136566,-0.2067204713821411,0.2965259253978729,-0.09966862946748734,0.19042974710464478,-0.14696747064590454
