Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
adult,-0.14538796246051788,0.11674600094556808,0.10014056414365768,0.24979464709758759,-0.026330219581723213,0.07339437305927277,0.03165310248732567,-0.1579146385192871,0.2558099031448364,0.20783868432044983,0.2612234652042389,0.199056476354599,-0.16134794056415558,0.31316521763801575,-0.2991035282611847,0.09669093787670135,-0.18221677839756012,-0.06766834855079651,0.011202676221728325,0.005238946992903948,-0.19230128824710846,0.06757380068302155,-0.36203035712242126,-0.08315135538578033,-0.029563473537564278,0.025799764320254326,0.21379844844341278,-0.005611342377960682,-0.2206176072359085,0.09630034863948822,0.3098359704017639,0.05184265226125717
bank,-0.16741521656513214,0.028008753433823586,0.02126118913292885,0.10133197903633118,0.040064334869384766,-0.24146710336208344,0.15676429867744446,-0.2143092006444931,0.36299747228622437,-0.03330202400684357,0.1406644880771637,0.2157951444387436,-0.15473970770835876,0.1646234095096588,-0.03480185195803642,0.3438780903816223,-0.1840670108795166,0.2291715145111084,-0.09195137768983841,-0.3137662708759308,0.025004277005791664,0.030275532975792885,-0.18054088950157166,0.026845108717679977,-0.12395574152469635,-0.2098112255334854,0.059712234884500504,0.00806459877640009,-0.1450476199388504,-0.10449124127626419,0.3653201460838318,-0.06098579987883568
blood,-0.08975500613451004,0.12933261692523956,0.006695953663438559,-0.010421659797430038,-0.0030495980754494667,-0.25426217913627625,0.18429717421531677,-0.14833122491836548,0.30846136808395386,-0.1656501144170761,0.007188765797764063,0.15388357639312744,-0.2555561661720276,0.13661204278469086,-0.04246457666158676,0.43492716550827026,-0.06303838640451431,0.32263949513435364,-0.16711010038852692,-0.326672226190567,0.18796832859516144,0.022030046209692955,-0.13563799858093262,0.03232765942811966,-0.0750468298792839,-0.18923911452293396,-0.08268632739782333,-0.09815161675214767,-0.01259864866733551,-0.058143217116594315,0.2714552581310272,-0.008268684148788452
breast-tissue,0.13465677201747894,-0.1090167760848999,-0.2548149824142456,-0.06177745759487152,0.3815470337867737,-0.25701263546943665,0.03695511072874069,-0.11110183596611023,0.027007799595594406,0.20444193482398987,0.0319792665541172,0.0318877212703228,0.11040060222148895,0.16764195263385773,-0.10031918436288834,-0.029506172984838486,0.08202653378248215,0.21882814168930054,0.35806646943092346,-0.12487804144620895,0.17982101440429688,0.3305589258670807,0.0642634853720665,-0.1799907386302948,0.18498508632183075,-0.08722945302724838,0.2692790925502777,0.1472221165895462,0.09319551289081573,0.1767985075712204,0.08248654007911682,0.14418092370033264
chess-krvk,0.08444956690073013,0.18961861729621887,-0.040389642119407654,0.10571756958961487,0.0954645648598671,0.1093452125787735,-0.14848598837852478,0.2838101089000702,-0.0918385311961174,0.10644001513719559,0.054631657898426056,0.014150791801512241,0.18576397001743317,-0.18916909396648407,0.0535222664475441,-0.06810279190540314,0.3885774314403534,-0.17588984966278076,0.04486440494656563,-0.006094653625041246,-0.21490633487701416,-0.268919974565506,0.16401179134845734,0.24287168681621552,-0.2806399464607239,-0.006290958728641272,-0.07351049780845642,-0.12569497525691986,0.3443962633609772,-0.2379496693611145,-0.12080913782119751,-0.2037178874015808
congressional-voting,-0.039791107177734375,0.18056170642375946,-0.019514311105012894,-0.13660700619220734,-0.11439921706914902,-0.17094963788986206,0.13317017257213593,0.0010615676874294877,0.18387466669082642,-0.27444958686828613,-0.1509677767753601,0.03199540451169014,-0.3006945848464966,0.0829443633556366,-0.046231213957071304,0.4366340935230255,0.05404851958155632,0.3618283271789551,-0.23136059939861298,-0.22149281203746796,0.3121931850910187,-0.0019503161311149597,-0.07626505196094513,0.06958021968603134,0.013094279915094376,-0.09343935549259186,-0.19039294123649597,-0.23839473724365234,0.08624589443206787,0.01668064296245575,0.09130670875310898,0.033212170004844666
cylinder-bands,-0.21016386151313782,-0.037284594029188156,-0.058125659823417664,-0.17160549759864807,-0.26218241453170776,-0.14542514085769653,0.04466157779097557,0.07849882543087006,0.1856602132320404,-0.3013854920864105,-0.1763065904378891,-0.026044588536024094,-0.17252518236637115,-0.026593366637825966,0.1090773418545723,0.36442482471466064,-0.11794912070035934,0.39977943897247314,-0.2819186747074127,-0.1576751470565796,0.28033027052879333,-0.048207882791757584,-0.03820149600505829,0.20357632637023926,0.02651643007993698,-0.07022874802350998,-0.09382172673940659,-0.23865680396556854,-0.08987052738666534,-0.053412239998579025,0.01480112038552761,-0.08305448293685913
dermatology,0.044981326907873154,-0.1382945477962494,-0.2659841477870941,-0.048960551619529724,0.2801210582256317,-0.18835194408893585,-0.018666354939341545,-0.066751629114151,0.05497186630964279,0.24786236882209778,0.0457015335559845,0.014358222484588623,0.10493847727775574,0.20858915150165558,-0.1539117693901062,-0.04301227629184723,0.025005821138620377,0.23690393567085266,0.34542736411094666,-0.04478524997830391,0.16467489302158356,0.3547697067260742,-0.01908590830862522,-0.14619392156600952,0.2391805499792099,-0.01490387786179781,0.3737160861492157,0.10153785347938538,0.0028070826083421707,0.2322959005832672,0.06582148373126984,0.1471378207206726
energy-y1,0.0021103897597640753,-0.18398034572601318,-0.06266357004642487,-0.06140800565481186,0.18830323219299316,0.13126689195632935,-0.17450237274169922,0.08582388609647751,-0.13611344993114471,-0.09006072580814362,-0.10669676214456558,-0.06297625601291656,0.10149496793746948,0.3737148344516754,-0.10423751920461655,0.19025243818759918,0.12073319405317307,-0.18867580592632294,0.21259264647960663,0.15941829979419708,-0.274323433637619,-0.06472253054380417,0.22128312289714813,-0.039398979395627975,-0.05748654901981354,-0.16672798991203308,-0.305408239364624,-0.37132400274276733,-0.09782972931861877,-0.0021517975255846977,0.3189758360385895,-0.06785658001899719
heart-hungarian,-0.04322437196969986,0.18278545141220093,-0.013315663672983646,-0.10638780146837234,-0.07886388897895813,-0.19673442840576172,0.1526537388563156,-0.040022112429142,0.21848948299884796,-0.24885208904743195,-0.11307574063539505,0.06611401587724686,-0.3021255433559418,0.10714607685804367,-0.05766149237751961,0.44808429479599,0.03587633743882179,0.3583807945251465,-0.21424391865730286,-0.25438663363456726,0.2900536060333252,0.009674863889813423,-0.09551671892404556,0.05247367545962334,-0.006517683155834675,-0.11948262155056,-0.16936682164669037,-0.20868845283985138,0.07288556545972824,0.005684476345777512,0.14268039166927338,0.03185027465224266
