Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
balance-scale,-0.008994868956506252,-0.04566824808716774,-0.20062927901744843,-0.15350410342216492,-0.16232667863368988,-0.25053930282592773,0.024593107402324677,0.22666580975055695,-0.20938479900360107,0.2109956443309784,-0.24021485447883606,-0.023286156356334686,0.18637214601039886,-0.04057661443948746,0.2433924674987793,-0.15336278080940247,-0.144757479429245,0.08728557825088501,0.35140135884284973,0.03397743031382561,-0.09502226114273071,0.05261179804801941,-0.04328029230237007,0.3331616520881653,-0.29873067140579224,0.15800626575946808,-0.10551109910011292,-0.2044396549463272,-0.13775977492332458,-0.2241303026676178,0.0877995491027832,0.07235449552536011
breast-cancer,-0.06301755458116531,-0.24731791019439697,-0.008991315960884094,0.14662955701351166,-0.35629338026046753,-0.1852136105298996,0.2566135823726654,0.17620664834976196,-0.15352773666381836,0.26311230659484863,-0.1050761491060257,0.01952040009200573,0.1876293420791626,0.11320306360721588,0.22206823527812958,-0.21550080180168152,-0.07383917272090912,0.10256581008434296,0.36647939682006836,-0.1829342097043991,0.08267902582883835,0.004794478882104158,0.24568995833396912,0.19969230890274048,-0.024459419772028923,0.2543925344944,0.12186739593744278,-0.11479675769805908,0.013699398376047611,-0.11639922857284546,-0.03513675555586815,0.08932740986347198
cardiotocography-10clases,0.34420323371887207,-0.0698947161436081,0.031188394874334335,-0.04480980709195137,0.3637063801288605,0.07415197044610977,-0.059730928391218185,-0.1891573965549469,0.1740584373474121,0.07800357788801193,-0.09279515594244003,0.19660264253616333,-0.0037702186964452267,-0.18625688552856445,-0.13611015677452087,0.023759592324495316,0.18560178577899933,-0.04508614167571068,-0.137563094496727,0.36707934737205505,0.21826401352882385,0.06256590038537979,-0.08257810771465302,-0.19886253774166107,-0.4487675130367279,-0.05752888321876526,0.15797372162342072,0.0997445285320282,-0.02741837687790394,0.07296410202980042,0.09677834063768387,0.12637051939964294
cardiotocography-3clases,0.3356948494911194,0.022946786135435104,0.030968662351369858,-0.11681878566741943,-0.0038808027748018503,-0.029053736478090286,-0.06837661564350128,0.10267321020364761,-0.01243046298623085,0.06507669389247894,0.0851624608039856,-0.019581876695156097,0.06467664241790771,-0.09467773139476776,0.2842506766319275,-0.1584186851978302,0.014774493873119354,-0.04792892560362816,0.11977061629295349,-0.28320929408073425,0.14507178962230682,0.08644037693738937,-0.253995418548584,-0.4654560685157776,-0.06903356313705444,0.30109214782714844,0.24528275430202484,0.09733828902244568,-0.22609524428844452,0.2878605127334595,-0.06552909314632416,0.12225791811943054
contrac,-0.021635055541992188,-0.13393278419971466,-0.18191957473754883,-0.02091299742460251,-0.19207315146923065,-0.25373169779777527,0.10097756236791611,0.27918025851249695,-0.19490507245063782,0.23047782480716705,-0.2596610188484192,-0.023874372243881226,0.1659194678068161,-0.0421416200697422,0.1784009337425232,-0.13425281643867493,-0.10797420144081116,0.08325555175542831,0.4063108563423157,-0.0017836879706010222,-0.07343699783086777,-0.02549571730196476,0.028798548504710197,0.3453022837638855,-0.242067351937294,0.1387530416250229,-0.051699526607990265,-0.18834368884563446,-0.11925548315048218,-0.2418065369129181,0.11133366823196411,0.09758968651294708
echocardiogram,-0.20107196271419525,-0.25640860199928284,-0.08711746335029602,0.11282163858413696,-0.33439409732818604,-0.21773384511470795,0.23826155066490173,0.16175231337547302,-0.16580267250537872,0.20100316405296326,-0.16665442287921906,0.04365100339055061,0.1384524255990982,0.12436840683221817,0.10086500644683838,-0.09391745924949646,-0.11543473601341248,0.093062624335289,0.3166550397872925,-0.06237561255693436,-0.043692559003829956,-0.01972062885761261,0.26156872510910034,0.42284008860588074,-0.06489218026399612,0.11531532555818558,-0.02588718757033348,-0.15809574723243713,0.03627045080065727,-0.2416432946920395,0.02197614125907421,0.03352837264537811
energy-y2,-0.2628929913043976,-0.0480441153049469,-0.12583260238170624,-0.22333547472953796,-0.2892197370529175,-0.2033267319202423,0.06581350415945053,-0.04076917842030525,-0.20045721530914307,0.1112431213259697,-0.09528093039989471,0.07579295337200165,0.1674024909734726,0.18586397171020508,0.22327305376529694,-0.09872099757194519,-0.23498941957950592,0.09584712237119675,0.10610897094011307,0.04240348935127258,-0.1265714466571808,0.1966635286808014,0.1389358788728714,0.4596368670463562,-0.16436785459518433,0.12900705635547638,-0.19864009320735931,-0.2018955498933792,0.04302743077278137,-0.21007513999938965,-0.06835395097732544,-0.07121630758047104
haberman-survival,0.17016860842704773,-0.02907480299472809,-0.04921126365661621,-0.07503154873847961,0.012889220379292965,-0.08077070116996765,-0.12792035937309265,0.15699583292007446,-0.020683759823441505,-0.22269393503665924,0.11480194330215454,-0.00605888944119215,-0.16635121405124664,-0.06769027560949326,0.015568203292787075,0.1816413402557373,-0.00908858422189951,-0.18618379533290863,-0.05787817761301994,-0.42393943667411804,-0.09345144778490067,-0.09783068299293518,-0.3857625722885132,-0.38712093234062195,0.0953691378235817,0.16022388637065887,0.13100631535053253,0.18767216801643372,-0.2939767837524414,0.25595930218696594,0.04793299734592438,0.09762514382600784
heart-cleveland,0.4020073115825653,-0.013068251311779022,0.04563829302787781,-0.039090678095817566,0.3647698760032654,0.0835193544626236,-0.05542302131652832,-0.16276636719703674,0.144590824842453,0.0693587064743042,-0.08203629404306412,0.14303362369537354,0.010941396467387676,-0.1972479373216629,-0.0646078810095787,-0.03431696444749832,0.21812842786312103,-0.046734973788261414,-0.1093238815665245,0.28466588258743286,0.24799518287181854,0.04070886969566345,-0.11328881233930588,-0.3203926682472229,-0.3747241795063019,0.02476326934993267,0.2169085592031479,0.09713572263717651,-0.03253594785928726,0.12275860458612442,0.09190943092107773,0.1556934118270874
heart-switzerland,0.33657628297805786,-0.08475395292043686,0.01755426824092865,-0.06539054960012436,0.3750346601009369,0.0826166421175003,0.014722607098519802,-0.22417855262756348,0.17046315968036652,0.05096035078167915,-0.11280147731304169,0.2261650413274765,0.011408662423491478,-0.15315888822078705,-0.12029246985912323,0.0029916076455265284,0.2449798732995987,-0.061846744269132614,-0.12395022064447403,0.34816205501556396,0.22900043427944183,0.05005377531051636,-0.04962620139122009,-0.23968467116355896,-0.4034024775028229,-0.02588323876261711,0.1696474850177765,0.06067479029297829,0.010020822286605835,0.08854763209819794,0.11567097902297974,0.10458742827177048
horse-colic,0.09584175050258636,0.07906532287597656,-0.17159488797187805,-0.10786198079586029,0.07612424343824387,-0.07539650052785873,0.03696025162935257,0.18347768485546112,-0.1327316015958786,-0.3473307490348816,-0.023816077038645744,-0.0980307087302208,-0.14317920804023743,-0.006318275351077318,0.05310286208987236,0.15018171072006226,0.19712993502616882,-0.15065394341945648,0.050250325351953506,-0.381034791469574,-0.163020521402359,-0.2368888556957245,-0.27123793959617615,-0.37152358889579773,0.29610300064086914,0.17427970468997955,0.07433570176362991,0.015205743722617626,-0.11554571986198425,0.1117367148399353,0.22124946117401123,0.021685587242245674
ilpd-indian-liver,-0.3236680328845978,-0.16044382750988007,-0.081217922270298,-0.06122326850891113,-0.3450144827365875,-0.19020584225654602,0.1700301617383957,-0.02884853072464466,-0.17266647517681122,0.11211652308702469,-0.08529511839151382,0.09392836689949036,0.13222339749336243,0.22623300552368164,0.12896263599395752,-0.059982143342494965,-0.19899746775627136,0.08995837718248367,0.12119460105895996,-0.0029647317714989185,-0.10067443549633026,0.12141432613134384,0.26548248529434204,0.4864064157009125,-0.05857435613870621,0.09399556368589401,-0.14293164014816284,-0.17359472811222076,0.10361796617507935,-0.22266043722629547,-0.06925442814826965,-0.06739132851362228
led-display,0.36757493019104004,-0.04668242111802101,0.014834749512374401,-0.05239960551261902,0.3743826746940613,0.06590956449508667,-0.07718218117952347,-0.14802280068397522,0.15976141393184662,0.07644885033369064,-0.10507477819919586,0.16854967176914215,-0.0014094788348302245,-0.20631195604801178,-0.12046093493700027,0.01752554252743721,0.19449886679649353,-0.040251754224300385,-0.10910507291555405,0.35656341910362244,0.20656462013721466,0.04285232350230217,-0.11628011614084244,-0.21116256713867188,-0.4510335326194763,-0.048749975860118866,0.153122678399086,0.09437301754951477,-0.04822959005832672,0.061472415924072266,0.12245093286037445,0.13711245357990265
lung-cancer,-0.085837222635746,-0.02183247171342373,-0.19059541821479797,-0.22228702902793884,-0.20006965100765228,-0.24473318457603455,0.015531525015830994,0.1347215175628662,-0.21913570165634155,0.1825025975704193,-0.19813871383666992,0.007839188911020756,0.1943293660879135,0.029857143759727478,0.2666947841644287,-0.14830642938613892,-0.19072864949703217,0.09462243318557739,0.2711970806121826,0.049163348972797394,-0.11508648097515106,0.12468577176332474,-0.009114686399698257,0.38304781913757324,-0.2861119210720062,0.1610621213912964,-0.15545739233493805,-0.2168053835630417,-0.09188498556613922,-0.22295153141021729,0.03421378880739212,0.022141234949231148
