Dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
abalone,-0.3072189390659332,-0.06433829665184021,0.21996405720710754,-0.07005969434976578,-0.19124071300029755,-0.20915964245796204,-0.20123282074928284,-0.20581361651420593,0.2892521619796753,-0.07251854240894318,0.19458071887493134,-0.04969586804509163,-0.3404017686843872,-0.16488058865070343,0.0028641331009566784,0.24968430399894714,0.1038849726319313,-0.12698251008987427,-0.17935937643051147,0.0655856803059578,0.25142520666122437,0.233315110206604,-0.1780022829771042,-0.06944219022989273,-0.06344626098871231,0.16671304404735565,-0.17584507167339325,0.03509504348039627,-0.024461958557367325,0.1531073898077011,-0.016539134085178375,0.21097919344902039
annealing,0.06688221544027328,-0.2037554234266281,-0.18795040249824524,0.2768864333629608,0.12946537137031555,-0.22986765205860138,-0.1573188602924347,-0.19608411192893982,-0.1211525946855545,0.02712373621761799,0.3662237226963043,0.10407047718763351,0.008410289883613586,-0.2552127242088318,0.13395346701145172,-0.034959059208631516,0.048333533108234406,0.1759386956691742,-0.04737047478556633,0.3206433355808258,0.18906648457050323,-0.16820192337036133,0.0782206803560257,-0.17675051093101501,-0.18563798069953918,0.3086230456829071,0.10636739432811737,0.028801148757338524,0.1763133853673935,0.1648879051208496,0.036347854882478714,-0.15262261033058167
breast-cancer-wisc,0.03938734903931618,0.27742791175842285,-0.19021427631378174,-0.21524053812026978,-0.047012969851493835,0.34379711747169495,0.08029806613922119,0.14799994230270386,0.0954403504729271,0.3332184851169586,-0.27611687779426575,-0.061315424740314484,-0.06011613830924034,0.201824352145195,-0.023902686312794685,-0.16599933803081512,-0.1073748916387558,-0.058318424969911575,-0.034701425582170486,-0.07347752153873444,-0.2168675810098648,0.30570462346076965,0.07266230136156082,0.1365993320941925,0.06459829956293106,-0.1615924835205078,-0.1844380795955658,-0.2992507517337799,-0.1646023541688919,-0.06977582722902298,0.11971630156040192,0.17745065689086914
breast-cancer-wisc-diag,-0.194817915558815,0.35638731718063354,0.12665130198001862,-0.23990650475025177,-0.038382209837436676,0.10559788346290588,-0.054448019713163376,-0.03766385465860367,0.30800488591194153,0.15972661972045898,-0.19533230364322662,0.0009257022175006568,-0.16236799955368042,0.10504262149333954,0.09877660125494003,-0.003923721611499786,-0.06448892503976822,-0.24312807619571686,-0.2742082476615906,-0.15288247168064117,0.047144681215286255,0.4298750162124634,-0.12987397611141205,-0.07377463579177856,0.07369514554738998,-0.22011734545230865,-0.10731594264507294,-0.15067008137702942,-0.04304857552051544,0.09631647914648056,0.08243311196565628,0.24807654321193695
breast-cancer-wisc-prog,-0.00020407303236424923,0.440247118473053,-0.08380568027496338,-0.11296993494033813,0.1202993392944336,0.18118472397327423,0.026407334953546524,0.023835398256778717,0.1350853443145752,0.2925518751144409,-0.2351250797510147,0.05044160410761833,0.01212057750672102,0.08875443041324615,0.15860994160175323,-0.24382223188877106,-0.1970292329788208,-0.19326969981193542,-0.2552722990512848,-0.15004010498523712,-0.014869296923279762,0.3462747633457184,-0.0658109113574028,-0.146931454539299,0.05364783853292465,-0.3202381134033203,0.026374122127890587,-0.19520078599452972,-0.053857676684856415,0.05532917380332947,0.11112736910581589,0.10535852611064911
chess-krvkp,-0.2668696641921997,0.25835171341896057,0.19541649520397186,-0.2511923015117645,-0.07749354094266891,0.023541517555713654,-0.1399107426404953,-0.11408361047506332,0.3802618980407715,0.08152063935995102,-0.11304134130477905,-0.0232089813798666,-0.23714865744113922,0.06547277420759201,0.0929710641503334,0.1265198290348053,0.00279347226023674,-0.22438964247703552,-0.2601466774940491,-0.07803110033273697,0.09614918380975723,0.42967459559440613,-0.1422012746334076,-0.06316304206848145,0.017550209537148476,-0.10286270081996918,-0.12779799103736877,-0.12310387939214706,0.0016642478294670582,0.10507941246032715,0.0822303369641304,0.26359105110168457
glass,0.19361844658851624,-0.11713630706071854,-0.29179054498672485,0.2925781011581421,0.2358178049325943,-0.1203596368432045,-0.07402662932872772,-0.11340534687042236,-0.22627036273479462,0.0968882367014885,0.25441110134124756,0.14094635844230652,0.16372503340244293,-0.17039543390274048,0.16541510820388794,-0.17062079906463623,-0.015319572761654854,0.20364437997341156,-0.010484360158443451,0.27698376774787903,0.07919852435588837,-0.2280859351158142,0.15025097131729126,-0.16805769503116608,-0.15280431509017944,0.19739298522472382,0.19145773351192474,-0.01394547987729311,0.19378761947155,0.115166075527668,0.05619478598237038,-0.22656355798244476
heart-va,0.1379709243774414,-0.09891486912965775,-0.2424926608800888,0.24623361229896545,0.27884671092033386,-0.1364717185497284,-0.14713779091835022,-0.18306544423103333,-0.14357183873653412,0.07763116806745529,0.2340971678495407,0.15042410790920258,0.17604155838489532,-0.14117208123207092,0.22908230125904083,-0.09885939210653305,0.012737354263663292,0.17309314012527466,-0.03282711282372475,0.30020949244499207,0.06548657268285751,-0.20107242465019226,0.1533259153366089,-0.16725070774555206,-0.1954009085893631,0.20354348421096802,0.23282133042812347,-0.039391521364450455,0.2684759497642517,0.10992185026407242,0.06594058126211166,-0.20385529100894928
ionosphere,0.030362701043486595,0.2617766261100769,-0.18817558884620667,-0.2213083803653717,-0.06063809618353844,0.3479456603527069,0.07634878903627396,0.1494894176721573,0.09810857474803925,0.3297138810157776,-0.27216383814811707,-0.06356466561555862,-0.06663791090250015,0.21128931641578674,-0.027811085805296898,-0.14848266541957855,-0.09024383127689362,-0.051636576652526855,-0.028436703607439995,-0.06528915464878082,-0.2245553731918335,0.3005582094192505,0.084039606153965,0.15504378080368042,0.06715788692235947,-0.14080654084682465,-0.2009187489748001,-0.30441775918006897,-0.15932637453079224,-0.06368447095155716,0.11803305149078369,0.19078518450260162
letter,0.23839698731899261,-0.11001628637313843,-0.306440144777298,0.33553045988082886,0.21719427406787872,-0.07784148305654526,0.04011856019496918,-0.02516740746796131,-0.34363603591918945,0.09702090173959732,0.19533143937587738,0.13946567475795746,0.2525574862957001,-0.16195456683635712,0.1139892116189003,-0.2547318637371063,-0.05684396252036095,0.1614338457584381,0.03650982677936554,0.15396389365196228,0.01794632337987423,-0.3276864290237427,0.12984026968479156,-0.12210455536842346,-0.08173872530460358,0.08566247671842575,0.19883844256401062,0.02927001193165779,0.0892070084810257,0.06852605193853378,-0.0364161916077137,-0.2321857064962387
